"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2013","geelong","Bartel, Jimmy","1","14","8","8","-","-","1","-","2","1","98"
"2013","geelong","Bartel, Jimmy","2","10","1","9","-","4","11","1","-","-","97"
"2013","geelong","Bartel, Jimmy","3","15","4","10","2","1","4","-","-","-","93"
"2013","geelong","Bartel, Jimmy","4","9","7","8","2","-","2","-","-","-","96"
"2013","geelong","Bartel, Jimmy","5","12","3","12","-","-","3","-","-","-","99"
"2013","geelong","Bartel, Jimmy","6","19","10","8","-","2","5","2","-","1","98"
"2013","geelong","Bartel, Jimmy","7","12","4","6","-","1","3","1","-","-","95"
"2013","geelong","Bartel, Jimmy","8","18","8","5","1","1","5","2","1","-","97"
"2013","geelong","Bartel, Jimmy","9","19","8","8","2","1","3","1","1","1","86"
"2013","geelong","Bartel, Jimmy","10","19","5","11","1","1","2","3","-","1","90"
"2013","geelong","Bartel, Jimmy","11","8","1","10","-","2","7","1","1","-","94"
"2013","geelong","Bartel, Jimmy","13","22","10","9","1","1","3","-","-","1","95"
"2013","geelong","Bartel, Jimmy","14","17","8","7","1","-","3","1","-","1","90"
"2013","geelong","Bartel, Jimmy","15","15","3","7","-","-","2","-","-","-","90"
"2013","geelong","Bartel, Jimmy","16","15","3","1","-","-","3","-","1","-","96"
"2013","geelong","Bartel, Jimmy","17","12","1","9","1","3","2","-","-","1","93"
"2013","geelong","Bartel, Jimmy","18","","","","","","","","","",""
"2013","geelong","Bartel, Jimmy","19","14","4","11","-","1","3","-","1","-","94"
"2013","geelong","Bartel, Jimmy","20","8","3","6","-","-","1","1","-","-","92"
"2013","geelong","Bartel, Jimmy","21","22","5","10","2","-","4","-","-","-","91"
"2013","geelong","Bartel, Jimmy","22","12","8","10","3","1","3","-","-","-","90"
"2013","geelong","Bartel, Jimmy","23","25","8","10","1","4","2","1","-","-","94"
"2013","geelong","Bartel, Jimmy","QF","17","8","12","2","-","2","-","-","-","99"
"2013","geelong","Bartel, Jimmy","SF","12","5","9","-","3","6","1","-","2","93"
"2013","geelong","Bartel, Jimmy","PF","8","4","8","1","2","4","1","-","-","93"
"2013","geelong","Blicavs, Mark","1","1","-","8","2","-","2","-","11","-","72"
"2013","geelong","Blicavs, Mark","2","4","6","8","1","1","2","-","4","1","70"
"2013","geelong","Blicavs, Mark","3","3","-","8","-","1","2","-","11","-","76"
"2013","geelong","Blicavs, Mark","4","1","1","6","-","-","1","-","11","-","73"
"2013","geelong","Blicavs, Mark","5","1","2","3","2","-","1","-","9","-","84"
"2013","geelong","Blicavs, Mark","6","6","4","6","1","-","2","1","12","-","75"
"2013","geelong","Blicavs, Mark","7","4","5","3","1","-","3","2","12","1","88"
"2013","geelong","Blicavs, Mark","8","3","2","4","-","-","4","-","10","-","86"
"2013","geelong","Blicavs, Mark","9","6","5","7","-","1","4","-","20","-","82"
"2013","geelong","Blicavs, Mark","10","7","2","13","-","1","5","1","13","1","81"
"2013","geelong","Blicavs, Mark","11","","","","","","","","","",""
"2013","geelong","Blicavs, Mark","13","9","6","8","-","1","2","1","8","-","88"
"2013","geelong","Blicavs, Mark","14","3","4","7","1","-","5","-","6","-","89"
"2013","geelong","Blicavs, Mark","15","9","6","3","1","-","5","1","12","-","86"
"2013","geelong","Blicavs, Mark","16","6","1","5","-","2","2","-","11","-","87"
"2013","geelong","Blicavs, Mark","17","6","5","5","-","1","3","1","5","-","81"
"2013","geelong","Blicavs, Mark","18","","","","","","","","","",""
"2013","geelong","Blicavs, Mark","19","2","3","5","1","-","2","-","8","1","77"
"2013","geelong","Blicavs, Mark","20","","","","","","","","","",""
"2013","geelong","Blicavs, Mark","21","6","4","11","-","-","6","-","18","2","79"
"2013","geelong","Blicavs, Mark","22","7","3","5","-","-","5","-","11","2","81"
"2013","geelong","Blicavs, Mark","23","2","-","7","2","2","4","-","20","-","73"
"2013","geelong","Blicavs, Mark","QF","4","2","11","1","1","4","-","7","-","81"
"2013","geelong","Blicavs, Mark","SF","3","1","5","-","1","3","-","11","-","87"
"2013","geelong","Blicavs, Mark","PF","3","1","5","-","2","2","-","8","-","82"
"2013","geelong","Brown, Mitch","1","","","","","","","","","",""
"2013","geelong","Brown, Mitch","2","2","-","3","-","1","-","-","-","-","54"
"2013","geelong","Brown, Mitch","3","","","","","","","","","",""
"2013","geelong","Brown, Mitch","4","","","","","","","","","",""
"2013","geelong","Brown, Mitch","5","","","","","","","","","",""
"2013","geelong","Brown, Mitch","6","","","","","","","","","",""
"2013","geelong","Brown, Mitch","7","","","","","","","","","",""
"2013","geelong","Brown, Mitch","8","","","","","","","","","",""
"2013","geelong","Brown, Mitch","9","9","7","4","1","-","-","-","-","1","81"
"2013","geelong","Brown, Mitch","10","6","2","3","-","-","1","-","-","1","45"
"2013","geelong","Brown, Mitch","11","8","3","3","1","-","3","-","-","-","91"
"2013","geelong","Brown, Mitch","13","","","","","","","","","",""
"2013","geelong","Brown, Mitch","14","","","","","","","","","",""
"2013","geelong","Brown, Mitch","15","","","","","","","","","",""
"2013","geelong","Brown, Mitch","16","","","","","","","","","",""
"2013","geelong","Brown, Mitch","17","","","","","","","","","",""
"2013","geelong","Brown, Mitch","18","12","10","8","1","-","-","-","-","-","91"
"2013","geelong","Brown, Mitch","19","","","","","","","","","",""
"2013","geelong","Brown, Mitch","20","","","","","","","","","",""
"2013","geelong","Brown, Mitch","21","","","","","","","","","",""
"2013","geelong","Brown, Mitch","22","","","","","","","","","",""
"2013","geelong","Brown, Mitch","23","","","","","","","","","",""
