"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2013","kangaroos","Adams, Leigh","1","4","2","8","1","-","3","-","-","1","79"
"2013","kangaroos","Adams, Leigh","2","10","4","8","2","-","2","1","-","-","78"
"2013","kangaroos","Adams, Leigh","3","11","5","4","-","-","4","-","-","-","77"
"2013","kangaroos","Adams, Leigh","4","11","1","9","-","1","3","1","-","1","81"
"2013","kangaroos","Adams, Leigh","5","8","2","9","-","-","1","1","-","1","80"
"2013","kangaroos","Adams, Leigh","6","8","4","9","1","1","3","2","-","-","76"
"2013","kangaroos","Adams, Leigh","7","8","1","9","1","1","4","-","-","-","81"
"2013","kangaroos","Adams, Leigh","8","6","1","3","2","-","1","-","-","1","74"
"2013","kangaroos","Adams, Leigh","9","6","4","15","-","-","2","-","-","-","80"
"2013","kangaroos","Adams, Leigh","10","9","6","14","-","-","4","-","-","1","84"
"2013","kangaroos","Adams, Leigh","11","4","-","7","1","-","11","-","-","-","75"
"2013","kangaroos","Adams, Leigh","13","7","4","3","2","1","4","-","-","-","84"
"2013","kangaroos","Adams, Leigh","14","9","7","10","-","1","6","1","-","-","78"
"2013","kangaroos","Adams, Leigh","15","14","10","15","-","1","5","-","-","1","70"
"2013","kangaroos","Adams, Leigh","16","8","4","12","2","1","1","-","-","-","80"
"2013","kangaroos","Adams, Leigh","17","16","4","9","-","2","2","-","-","-","75"
"2013","kangaroos","Adams, Leigh","18","11","5","10","1","1","5","2","-","1","78"
"2013","kangaroos","Adams, Leigh","19","11","5","14","-","1","4","2","-","-","81"
"2013","kangaroos","Adams, Leigh","20","7","-","10","-","-","-","3","-","-","78"
"2013","kangaroos","Adams, Leigh","21","5","4","10","-","-","1","-","-","1","63"
"2013","kangaroos","Adams, Leigh","22","","","","","","","","","",""
"2013","kangaroos","Adams, Leigh","23","","","","","","","","","",""
"2013","kangaroos","Anthony, Liam","1","4","2","6","-","-","-","-","-","-","20"
"2013","kangaroos","Anthony, Liam","2","11","2","12","4","1","4","1","-","-","67"
"2013","kangaroos","Anthony, Liam","3","","","","","","","","","",""
"2013","kangaroos","Anthony, Liam","4","11","8","3","1","-","1","-","-","-","61"
"2013","kangaroos","Anthony, Liam","5","2","1","2","-","1","1","-","-","-","22"
"2013","kangaroos","Anthony, Liam","6","","","","","","","","","",""
"2013","kangaroos","Anthony, Liam","7","","","","","","","","","",""
"2013","kangaroos","Anthony, Liam","8","","","","","","","","","",""
"2013","kangaroos","Anthony, Liam","9","","","","","","","","","",""
"2013","kangaroos","Anthony, Liam","10","","","","","","","","","",""
"2013","kangaroos","Anthony, Liam","11","","","","","","","","","",""
"2013","kangaroos","Anthony, Liam","13","5","3","7","-","-","4","-","-","-","77"
"2013","kangaroos","Anthony, Liam","14","","","","","","","","","",""
"2013","kangaroos","Anthony, Liam","15","","","","","","","","","",""
"2013","kangaroos","Anthony, Liam","16","","","","","","","","","",""
"2013","kangaroos","Anthony, Liam","17","","","","","","","","","",""
"2013","kangaroos","Anthony, Liam","18","","","","","","","","","",""
"2013","kangaroos","Anthony, Liam","19","","","","","","","","","",""
"2013","kangaroos","Anthony, Liam","20","","","","","","","","","",""
"2013","kangaroos","Anthony, Liam","21","","","","","","","","","",""
"2013","kangaroos","Anthony, Liam","22","","","","","","","","","",""
"2013","kangaroos","Anthony, Liam","23","","","","","","","","","",""
"2013","kangaroos","Atley, Shaun","1","7","1","7","1","1","1","-","-","-","88"
