"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2012","gws","Adams, Taylor","1","","","","","","","","","",""
"2012","gws","Adams, Taylor","2","","","","","","","","","",""
"2012","gws","Adams, Taylor","3","","","","","","","","","",""
"2012","gws","Adams, Taylor","4","","","","","","","","","",""
"2012","gws","Adams, Taylor","5","7","5","10","1","-","3","1","-","-","77"
"2012","gws","Adams, Taylor","6","16","8","7","1","-","2","-","-","-","71"
"2012","gws","Adams, Taylor","7","11","2","10","-","1","3","-","-","-","74"
"2012","gws","Adams, Taylor","8","10","1","7","3","1","4","-","-","-","79"
"2012","gws","Adams, Taylor","9","11","6","2","1","1","3","-","-","1","76"
"2012","gws","Adams, Taylor","10","6","1","8","2","1","5","-","-","-","77"
"2012","gws","Adams, Taylor","12","11","1","4","-","1","5","-","-","-","77"
"2012","gws","Adams, Taylor","13","12","2","12","1","-","6","1","-","-","78"
"2012","gws","Adams, Taylor","14","","","","","","","","","",""
"2012","gws","Adams, Taylor","15","13","3","11","1","1","2","1","-","-","78"
"2012","gws","Adams, Taylor","16","11","3","8","1","3","3","-","-","-","80"
"2012","gws","Adams, Taylor","17","","","","","","","","","",""
"2012","gws","Adams, Taylor","18","10","4","16","3","-","5","-","-","-","82"
"2012","gws","Adams, Taylor","19","6","3","4","1","1","3","1","-","-","66"
"2012","gws","Adams, Taylor","20","","","","","","","","","",""
"2012","gws","Adams, Taylor","21","18","4","7","-","4","3","-","-","-","75"
"2012","gws","Adams, Taylor","22","15","7","12","-","1","2","1","-","-","77"
"2012","gws","Adams, Taylor","23","10","1","13","1","3","4","-","-","-","83"
"2012","gws","Aylett, Kurt","1","","","","","","","","","",""
"2012","gws","Aylett, Kurt","2","","","","","","","","","",""
"2012","gws","Aylett, Kurt","3","","","","","","","","","",""
"2012","gws","Aylett, Kurt","4","","","","","","","","","",""
"2012","gws","Aylett, Kurt","5","","","","","","","","","",""
"2012","gws","Aylett, Kurt","6","","","","","","","","","",""
"2012","gws","Aylett, Kurt","7","","","","","","","","","",""
