"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2010","bullldogs","Addison, Dylan","1","4","3","5","1","-","1","-","-","-","70"
"2010","bullldogs","Addison, Dylan","2","","","","","","","","","",""
"2010","bullldogs","Addison, Dylan","3","","","","","","","","","",""
"2010","bullldogs","Addison, Dylan","4","8","6","9","-","1","-","2","-","-","87"
"2010","bullldogs","Addison, Dylan","5","6","4","6","-","-","3","-","-","-","81"
"2010","bullldogs","Addison, Dylan","6","5","3","8","1","-","5","-","1","-","74"
"2010","bullldogs","Addison, Dylan","7","3","-","3","1","-","-","-","-","-","68"
"2010","bullldogs","Addison, Dylan","8","6","3","7","-","1","3","-","-","-","76"
"2010","bullldogs","Addison, Dylan","9","8","6","8","-","1","1","-","-","-","72"
"2010","bullldogs","Addison, Dylan","10","4","3","-","-","-","3","-","-","1","65"
"2010","bullldogs","Addison, Dylan","11","10","6","6","1","1","-","-","-","-","75"
"2010","bullldogs","Addison, Dylan","12","","","","","","","","","",""
"2010","bullldogs","Addison, Dylan","13","","","","","","","","","",""
"2010","bullldogs","Addison, Dylan","14","","","","","","","","","",""
"2010","bullldogs","Addison, Dylan","15","","","","","","","","","",""
"2010","bullldogs","Addison, Dylan","16","","","","","","","","","",""
"2010","bullldogs","Addison, Dylan","17","","","","","","","","","",""
"2010","bullldogs","Addison, Dylan","18","","","","","","","","","",""
"2010","bullldogs","Addison, Dylan","19","","","","","","","","","",""
"2010","bullldogs","Addison, Dylan","20","","","","","","","","","",""
"2010","bullldogs","Addison, Dylan","21","","","","","","","","","",""
"2010","bullldogs","Addison, Dylan","22","5","4","5","-","-","1","-","-","-","87"
"2010","bullldogs","Addison, Dylan","QF","10","6","5","-","2","4","-","-","1","83"
"2010","bullldogs","Addison, Dylan","SF","10","5","2","2","1","1","1","-","-","76"
"2010","bullldogs","Addison, Dylan","PF","6","5","4","-","-","1","1","-","1","78"
"2010","bullldogs","Akermanis, Jason","1","7","4","8","1","-","4","-","-","1","78"
"2010","bullldogs","Akermanis, Jason","2","13","5","12","-","-","1","-","-","1","80"
"2010","bullldogs","Akermanis, Jason","3","5","3","5","1","-","2","-","-","-","51"
"2010","bullldogs","Akermanis, Jason","4","","","","","","","","","",""
"2010","bullldogs","Akermanis, Jason","5","7","6","13","1","-","3","-","-","-","75"
"2010","bullldogs","Akermanis, Jason","6","11","7","8","-","1","6","-","-","1","79"
"2010","bullldogs","Akermanis, Jason","7","11","5","8","2","-","4","1","-","2","77"
"2010","bullldogs","Akermanis, Jason","8","12","5","7","-","1","4","-","-","1","75"
"2010","bullldogs","Akermanis, Jason","9","7","6","7","1","-","1","1","-","1","80"
"2010","bullldogs","Akermanis, Jason","10","6","3","5","1","-","2","-","-","-","72"
"2010","bullldogs","Akermanis, Jason","11","","","","","","","","","",""
"2010","bullldogs","Akermanis, Jason","12","","","","","","","","","",""
"2010","bullldogs","Akermanis, Jason","13","","","","","","","","","",""
"2010","bullldogs","Akermanis, Jason","14","","","","","","","","","",""
"2010","bullldogs","Akermanis, Jason","15","","","","","","","","","",""
"2010","bullldogs","Akermanis, Jason","16","","","","","","","","","",""
"2010","bullldogs","Akermanis, Jason","17","","","","","","","","","",""
"2010","bullldogs","Akermanis, Jason","18","","","","","","","","","",""
"2010","bullldogs","Akermanis, Jason","19","","","","","","","","","",""
"2010","bullldogs","Akermanis, Jason","20","","","","","","","","","",""
"2010","bullldogs","Akermanis, Jason","21","","","","","","","","","",""
"2010","bullldogs","Akermanis, Jason","22","","","","","","","","","",""
"2010","bullldogs","Akermanis, Jason","QF","","","","","","","","","",""
"2010","bullldogs","Akermanis, Jason","SF","","","","","","","","","",""
"2010","bullldogs","Akermanis, Jason","PF","","","","","","","","","",""
"2010","bullldogs","Boyd, Matthew","1","21","4","17","-","-","3","1","1","-","89"
"2010","bullldogs","Boyd, Matthew","2","11","4","15","1","-","8","-","-","1","93"
"2010","bullldogs","Boyd, Matthew","3","21","7","14","1","2","10","-","2","1","93"
"2010","bullldogs","Boyd, Matthew","4","15","2","12","-","1","3","1","1","-","91"
"2010","bullldogs","Boyd, Matthew","5","","","","","","","","","",""
"2010","bullldogs","Boyd, Matthew","6","","","","","","","","","",""
"2010","bullldogs","Boyd, Matthew","7","15","3","4","-","-","4","1","1","1","89"
"2010","bullldogs","Boyd, Matthew","8","20","4","9","1","-","3","-","-","1","92"
"2010","bullldogs","Boyd, Matthew","9","18","4","11","-","3","4","-","1","-","87"
"2010","bullldogs","Boyd, Matthew","10","9","1","16","1","-","4","-","-","-","88"
"2010","bullldogs","Boyd, Matthew","11","16","5","20","1","3","8","1","2","-","90"
"2010","bullldogs","Boyd, Matthew","12","10","6","21","-","1","6","-","1","-","90"
"2010","bullldogs","Boyd, Matthew","13","22","4","8","1","1","5","-","1","1","86"
"2010","bullldogs","Boyd, Matthew","14","16","9","19","-","1","1","-","3","-","89"
"2010","bullldogs","Boyd, Matthew","15","25","8","8","2","1","5","2","-","-","86"
"2010","bullldogs","Boyd, Matthew","16","20","6","15","-","-","3","2","1","-","83"
"2010","bullldogs","Boyd, Matthew","17","18","5","15","-","-","4","-","1","1","87"
"2010","bullldogs","Boyd, Matthew","18","19","11","21","-","1","3","-","-","-","87"
"2010","bullldogs","Boyd, Matthew","19","11","1","11","1","2","6","-","1","-","88"
"2010","bullldogs","Boyd, Matthew","20","18","3","17","1","1","4","-","1","-","89"
"2010","bullldogs","Boyd, Matthew","21","19","5","5","1","1","7","-","1","1","85"
"2010","bullldogs","Boyd, Matthew","22","22","6","11","1","-","3","-","-","2","91"
"2010","bullldogs","Boyd, Matthew","QF","17","3","12","1","-","6","-","2","-","90"
"2010","bullldogs","Boyd, Matthew","SF","14","4","11","1","1","4","-","-","1","88"
"2010","bullldogs","Boyd, Matthew","PF","16","2","12","1","-","2","-","-","-","88"
"2010","bullldogs","Callan, Tim","1","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","2","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","3","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","4","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","5","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","6","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","7","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","8","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","9","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","10","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","11","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","12","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","13","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","14","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","15","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","16","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","17","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","18","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","19","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","20","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","21","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","22","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","QF","5","2","3","-","1","3","-","-","-","77"
"2010","bullldogs","Callan, Tim","SF","","","","","","","","","",""
"2010","bullldogs","Callan, Tim","PF","","","","","","","","","",""
"2010","bullldogs","Cooney, Adam","1","14","4","12","-","2","-","-","-","2","85"
"2010","bullldogs","Cooney, Adam","2","15","6","11","-","3","3","2","-","3","79"
"2010","bullldogs","Cooney, Adam","3","15","4","12","1","2","3","-","-","1","87"
"2010","bullldogs","Cooney, Adam","4","11","3","12","-","3","5","-","-","-","86"
"2010","bullldogs","Cooney, Adam","5","13","5","12","-","1","5","-","-","-","82"
"2010","bullldogs","Cooney, Adam","6","17","9","19","2","-","2","-","1","-","87"
"2010","bullldogs","Cooney, Adam","7","12","1","9","2","-","3","-","-","-","86"
"2010","bullldogs","Cooney, Adam","8","13","6","11","1","-","3","-","-","-","80"
"2010","bullldogs","Cooney, Adam","9","21","9","15","2","1","5","2","-","-","82"
"2010","bullldogs","Cooney, Adam","10","14","1","12","-","1","5","-","-","1","87"
"2010","bullldogs","Cooney, Adam","11","17","7","11","-","2","5","2","-","-","86"
"2010","bullldogs","Cooney, Adam","12","14","4","16","-","3","7","-","-","-","84"
"2010","bullldogs","Cooney, Adam","13","10","6","12","2","-","-","-","-","1","85"
"2010","bullldogs","Cooney, Adam","14","11","1","12","1","-","-","1","-","-","89"
"2010","bullldogs","Cooney, Adam","15","18","3","15","-","4","3","-","-","-","88"
"2010","bullldogs","Cooney, Adam","16","13","3","11","-","-","4","1","-","-","78"
"2010","bullldogs","Cooney, Adam","17","15","2","21","-","1","2","1","-","2","86"
"2010","bullldogs","Cooney, Adam","18","9","2","18","-","-","1","-","-","-","85"
"2010","bullldogs","Cooney, Adam","19","10","2","11","-","1","4","-","-","2","78"
"2010","bullldogs","Cooney, Adam","20","","","","","","","","","",""
"2010","bullldogs","Cooney, Adam","21","1","1","-","-","-","-","-","-","-","3"
"2010","bullldogs","Cooney, Adam","22","","","","","","","","","",""
"2010","bullldogs","Cooney, Adam","QF","","","","","","","","","",""
"2010","bullldogs","Cooney, Adam","SF","","","","","","","","","",""
"2010","bullldogs","Cooney, Adam","PF","","","","","","","","","",""
"2010","bullldogs","Cross, Daniel","1","10","6","19","1","2","5","-","1","1","89"
"2010","bullldogs","Cross, Daniel","2","8","5","20","1","2","3","1","3","1","80"
"2010","bullldogs","Cross, Daniel","3","6","6","22","1","2","6","-","1","1","92"
"2010","bullldogs","Cross, Daniel","4","5","3","18","-","1","1","-","-","-","85"
"2010","bullldogs","Cross, Daniel","5","9","5","13","1","6","5","-","4","-","89"
"2010","bullldogs","Cross, Daniel","6","5","4","22","-","-","9","-","1","-","91"
"2010","bullldogs","Cross, Daniel","7","13","4","13","2","3","6","-","2","-","89"
