"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2011","fremantle","Anthony, John","1","","","","","","","","","",""
"2011","fremantle","Anthony, John","2","","","","","","","","","",""
"2011","fremantle","Anthony, John","3","","","","","","","","","",""
"2011","fremantle","Anthony, John","4","","","","","","","","","",""
"2011","fremantle","Anthony, John","5","","","","","","","","","",""
"2011","fremantle","Anthony, John","7","","","","","","","","","",""
"2011","fremantle","Anthony, John","8","4","2","1","1","-","1","-","-","1","84"
"2011","fremantle","Anthony, John","9","","","","","","","","","",""
"2011","fremantle","Anthony, John","10","","","","","","","","","",""
"2011","fremantle","Anthony, John","11","","","","","","","","","",""
"2011","fremantle","Anthony, John","12","","","","","","","","","",""
"2011","fremantle","Anthony, John","13","","","","","","","","","",""
"2011","fremantle","Anthony, John","14","","","","","","","","","",""
"2011","fremantle","Anthony, John","15","","","","","","","","","",""
"2011","fremantle","Anthony, John","17","","","","","","","","","",""
"2011","fremantle","Anthony, John","18","","","","","","","","","",""
"2011","fremantle","Anthony, John","19","5","2","-","1","-","1","-","-","-","89"
"2011","fremantle","Anthony, John","20","","","","","","","","","",""
"2011","fremantle","Anthony, John","21","","","","","","","","","",""
"2011","fremantle","Anthony, John","22","","","","","","","","","",""
"2011","fremantle","Anthony, John","23","9","7","7","3","2","-","-","1","-","92"
"2011","fremantle","Anthony, John","24","4","1","6","-","1","4","-","-","-","87"
"2011","fremantle","Ballantyne, Hayden","1","7","1","6","-","-","2","1","-","1","82"
"2011","fremantle","Ballantyne, Hayden","2","9","1","3","1","1","5","2","-","1","88"
"2011","fremantle","Ballantyne, Hayden","3","6","3","8","1","-","4","-","-","1","85"
"2011","fremantle","Ballantyne, Hayden","4","18","7","7","1","1","6","4","-","5","88"
"2011","fremantle","Ballantyne, Hayden","5","7","2","3","1","-","1","-","-","-","91"
"2011","fremantle","Ballantyne, Hayden","7","8","2","1","-","1","2","2","-","-","56"
"2011","fremantle","Ballantyne, Hayden","8","","","","","","","","","",""
"2011","fremantle","Ballantyne, Hayden","9","8","2","3","1","1","2","1","-","1","56"
"2011","fremantle","Ballantyne, Hayden","10","11","3","2","1","1","4","-","-","2","84"
"2011","fremantle","Ballantyne, Hayden","11","13","2","6","-","1","1","-","-","1","88"
"2011","fremantle","Ballantyne, Hayden","12","16","6","5","-","1","5","2","-","2","83"
"2011","fremantle","Ballantyne, Hayden","13","","","","","","","","","",""
"2011","fremantle","Ballantyne, Hayden","14","","","","","","","","","",""
"2011","fremantle","Ballantyne, Hayden","15","13","5","4","1","1","2","3","-","-","87"
"2011","fremantle","Ballantyne, Hayden","17","13","2","6","3","3","5","3","-","-","85"
"2011","fremantle","Ballantyne, Hayden","18","12","5","3","1","2","4","1","-","1","91"
"2011","fremantle","Ballantyne, Hayden","19","11","-","1","1","-","4","1","-","-","86"
"2011","fremantle","Ballantyne, Hayden","20","8","1","3","1","2","4","-","-","-","88"
"2011","fremantle","Ballantyne, Hayden","21","21","9","2","1","1","4","2","-","4","88"
"2011","fremantle","Ballantyne, Hayden","22","9","1","3","-","1","4","1","-","-","80"
"2011","fremantle","Ballantyne, Hayden","23","","","","","","","","","",""
"2011","fremantle","Ballantyne, Hayden","24","","","","","","","","","",""
"2011","fremantle","Barlow, Michael","1","","","","","","","","","",""
"2011","fremantle","Barlow, Michael","2","","","","","","","","","",""
"2011","fremantle","Barlow, Michael","3","","","","","","","","","",""
"2011","fremantle","Barlow, Michael","4","","","","","","","","","",""
"2011","fremantle","Barlow, Michael","5","","","","","","","","","",""
"2011","fremantle","Barlow, Michael","7","","","","","","","","","",""
"2011","fremantle","Barlow, Michael","8","","","","","","","","","",""
"2011","fremantle","Barlow, Michael","9","","","","","","","","","",""
"2011","fremantle","Barlow, Michael","10","","","","","","","","","",""
"2011","fremantle","Barlow, Michael","11","","","","","","","","","",""
"2011","fremantle","Barlow, Michael","12","","","","","","","","","",""
"2011","fremantle","Barlow, Michael","13","10","8","15","2","1","4","-","-","3","81"
"2011","fremantle","Barlow, Michael","14","","","","","","","","","",""
"2011","fremantle","Barlow, Michael","15","","","","","","","","","",""
