"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2014","stkilda","Acres, Blake","1","","","","","","","","","",""
"2014","stkilda","Acres, Blake","2","","","","","","","","","",""
"2014","stkilda","Acres, Blake","3","","","","","","","","","",""
"2014","stkilda","Acres, Blake","4","","","","","","","","","",""
"2014","stkilda","Acres, Blake","5","","","","","","","","","",""
"2014","stkilda","Acres, Blake","6","","","","","","","","","",""
"2014","stkilda","Acres, Blake","7","6","1","9","-","-","3","-","-","-","86"
"2014","stkilda","Acres, Blake","8","5","2","5","-","1","5","1","-","-","57"
"2014","stkilda","Acres, Blake","9","-","-","1","-","-","-","-","-","-","7"
"2014","stkilda","Acres, Blake","11","","","","","","","","","",""
"2014","stkilda","Acres, Blake","12","","","","","","","","","",""
"2014","stkilda","Acres, Blake","13","","","","","","","","","",""
"2014","stkilda","Acres, Blake","14","","","","","","","","","",""
"2014","stkilda","Acres, Blake","15","","","","","","","","","",""
"2014","stkilda","Acres, Blake","16","","","","","","","","","",""
"2014","stkilda","Acres, Blake","17","","","","","","","","","",""
"2014","stkilda","Acres, Blake","18","","","","","","","","","",""
"2014","stkilda","Acres, Blake","19","","","","","","","","","",""
"2014","stkilda","Acres, Blake","20","","","","","","","","","",""
"2014","stkilda","Acres, Blake","21","","","","","","","","","",""
"2014","stkilda","Acres, Blake","22","","","","","","","","","",""
"2014","stkilda","Acres, Blake","23","","","","","","","","","",""
"2014","stkilda","Armitage, David","1","6","1","8","2","-","6","1","-","-","76"
"2014","stkilda","Armitage, David","2","18","6","11","1","3","2","1","1","-","74"
"2014","stkilda","Armitage, David","3","6","-","11","-","1","8","-","-","1","75"
"2014","stkilda","Armitage, David","4","14","5","7","-","-","1","-","-","-","63"
"2014","stkilda","Armitage, David","5","","","","","","","","","",""
"2014","stkilda","Armitage, David","6","","","","","","","","","",""
"2014","stkilda","Armitage, David","7","","","","","","","","","",""
"2014","stkilda","Armitage, David","8","","","","","","","","","",""
"2014","stkilda","Armitage, David","9","","","","","","","","","",""
"2014","stkilda","Armitage, David","11","","","","","","","","","",""
