"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2012","adelaide","Brown, Luke","1","","","","","","","","","",""
"2012","adelaide","Brown, Luke","2","","","","","","","","","",""
"2012","adelaide","Brown, Luke","3","","","","","","","","","",""
"2012","adelaide","Brown, Luke","4","","","","","","","","","",""
"2012","adelaide","Brown, Luke","5","","","","","","","","","",""
"2012","adelaide","Brown, Luke","6","","","","","","","","","",""
"2012","adelaide","Brown, Luke","7","","","","","","","","","",""
"2012","adelaide","Brown, Luke","8","","","","","","","","","",""
"2012","adelaide","Brown, Luke","9","","","","","","","","","",""
"2012","adelaide","Brown, Luke","10","","","","","","","","","",""
"2012","adelaide","Brown, Luke","12","","","","","","","","","",""
"2012","adelaide","Brown, Luke","13","","","","","","","","","",""
"2012","adelaide","Brown, Luke","14","","","","","","","","","",""
"2012","adelaide","Brown, Luke","15","","","","","","","","","",""
"2012","adelaide","Brown, Luke","16","7","5","4","-","1","-","-","-","-","88"
"2012","adelaide","Brown, Luke","17","","","","","","","","","",""
"2012","adelaide","Brown, Luke","18","","","","","","","","","",""
"2012","adelaide","Brown, Luke","19","","","","","","","","","",""
"2012","adelaide","Brown, Luke","20","","","","","","","","","",""
"2012","adelaide","Brown, Luke","21","4","3","3","-","-","1","-","-","-","80"
"2012","adelaide","Brown, Luke","22","1","1","-","-","-","1","-","-","-","26"
"2012","adelaide","Brown, Luke","23","","","","","","","","","",""
"2012","adelaide","Brown, Luke","QF","","","","","","","","","",""
"2012","adelaide","Brown, Luke","SF","","","","","","","","","",""
"2012","adelaide","Brown, Luke","PF","","","","","","","","","",""
"2012","adelaide","Callinan, Ian","1","14","5","4","1","-","5","2","-","5","84"
"2012","adelaide","Callinan, Ian","2","3","1","4","2","-","-","1","-","1","86"
"2012","adelaide","Callinan, Ian","3","12","-","9","-","-","1","3","-","-","87"
"2012","adelaide","Callinan, Ian","4","","","","","","","","","",""
"2012","adelaide","Callinan, Ian","5","7","3","4","-","-","2","1","-","-","81"
"2012","adelaide","Callinan, Ian","6","11","2","9","-","2","4","3","-","-","76"
"2012","adelaide","Callinan, Ian","7","9","1","7","-","-","3","-","-","-","76"
"2012","adelaide","Callinan, Ian","8","8","4","3","2","-","3","3","-","-","86"
"2012","adelaide","Callinan, Ian","9","11","2","6","1","1","1","-","-","2","85"
"2012","adelaide","Callinan, Ian","10","7","2","7","-","-","1","2","-","-","81"
"2012","adelaide","Callinan, Ian","12","11","6","9","-","1","2","2","-","-","82"
"2012","adelaide","Callinan, Ian","13","6","7","5","-","-","1","1","-","2","82"
"2012","adelaide","Callinan, Ian","14","4","1","1","-","-","-","1","-","-","65"
"2012","adelaide","Callinan, Ian","15","","","","","","","","","",""
"2012","adelaide","Callinan, Ian","16","12","8","2","1","-","-","4","-","2","87"
"2012","adelaide","Callinan, Ian","17","3","3","4","-","-","-","-","-","-","88"
"2012","adelaide","Callinan, Ian","18","7","2","2","1","-","-","1","-","3","84"
"2012","adelaide","Callinan, Ian","19","4","2","5","-","1","1","-","-","-","85"
"2012","adelaide","Callinan, Ian","20","9","5","3","2","1","1","2","-","2","81"
"2012","adelaide","Callinan, Ian","21","11","6","3","1","1","1","4","-","1","80"
"2012","adelaide","Callinan, Ian","22","7","2","4","1","1","2","4","-","-","78"
"2012","adelaide","Callinan, Ian","23","10","4","7","-","1","1","4","-","1","83"
"2012","adelaide","Callinan, Ian","QF","8","2","2","-","1","2","1","-","-","63"
"2012","adelaide","Callinan, Ian","SF","6","2","2","1","-","2","-","-","-","78"
"2012","adelaide","Callinan, Ian","PF","5","2","4","1","-","1","-","-","1","78"
"2012","adelaide","Dangerfield, Patrick","1","13","3","12","1","-","2","2","-","-","92"
"2012","adelaide","Dangerfield, Patrick","2","9","7","9","-","2","1","1","-","-","85"
"2012","adelaide","Dangerfield, Patrick","3","13","3","14","2","1","5","-","-","-","83"
"2012","adelaide","Dangerfield, Patrick","4","10","1","14","-","-","1","-","1","-","83"
"2012","adelaide","Dangerfield, Patrick","5","28","8","11","2","4","3","-","-","-","86"
"2012","adelaide","Dangerfield, Patrick","6","23","8","7","4","1","2","-","-","-","87"
"2012","adelaide","Dangerfield, Patrick","7","14","3","6","1","1","5","-","1","-","83"
"2012","adelaide","Dangerfield, Patrick","8","23","4","12","-","-","6","2","-","1","78"
"2012","adelaide","Dangerfield, Patrick","9","9","1","9","-","1","4","-","2","-","79"
"2012","adelaide","Dangerfield, Patrick","10","20","6","12","1","1","1","1","-","-","89"
"2012","adelaide","Dangerfield, Patrick","12","15","2","13","1","1","1","-","-","-","89"
"2012","adelaide","Dangerfield, Patrick","13","15","6","10","1","1","3","1","1","-","84"
"2012","adelaide","Dangerfield, Patrick","14","11","3","12","1","-","5","-","1","-","82"
"2012","adelaide","Dangerfield, Patrick","15","14","4","8","-","-","3","1","-","1","91"
"2012","adelaide","Dangerfield, Patrick","16","10","3","12","2","5","3","-","-","2","88"
"2012","adelaide","Dangerfield, Patrick","17","18","7","10","2","1","4","2","-","-","81"
"2012","adelaide","Dangerfield, Patrick","18","15","2","18","1","3","3","2","-","-","82"
"2012","adelaide","Dangerfield, Patrick","19","21","5","8","1","4","4","3","-","1","86"
"2012","adelaide","Dangerfield, Patrick","20","17","4","17","2","1","8","2","1","-","85"
"2012","adelaide","Dangerfield, Patrick","21","20","5","10","-","3","2","-","1","1","86"
"2012","adelaide","Dangerfield, Patrick","22","19","3","3","-","2","3","3","-","1","86"
"2012","adelaide","Dangerfield, Patrick","23","22","5","14","-","2","3","2","-","1","85"
"2012","adelaide","Dangerfield, Patrick","QF","11","3","10","1","4","2","-","-","-","84"
"2012","adelaide","Dangerfield, Patrick","SF","5","3","13","1","3","2","1","-","-","85"
"2012","adelaide","Dangerfield, Patrick","PF","15","7","13","2","4","1","-","-","1","90"
"2012","adelaide","Doughty, Michael","1","5","4","12","-","2","3","-","-","-","81"
"2012","adelaide","Doughty, Michael","2","14","7","10","-","1","1","-","-","-","84"
"2012","adelaide","Doughty, Michael","3","4","1","8","1","-","3","1","-","-","84"
"2012","adelaide","Doughty, Michael","4","11","3","8","-","-","5","-","-","-","85"
"2012","adelaide","Doughty, Michael","5","6","2","8","1","1","2","-","-","-","87"
"2012","adelaide","Doughty, Michael","6","6","2","7","1","-","2","-","-","-","82"
