"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2010","hawthorn","Bateman, Chance","1","","","","","","","","","",""
"2010","hawthorn","Bateman, Chance","2","13","5","7","3","2","3","1","-","1","69"
"2010","hawthorn","Bateman, Chance","3","8","4","2","1","1","1","-","1","-","85"
"2010","hawthorn","Bateman, Chance","4","15","7","16","1","2","3","1","3","-","80"
"2010","hawthorn","Bateman, Chance","5","3","3","10","3","1","4","-","1","-","79"
"2010","hawthorn","Bateman, Chance","6","16","4","3","1","1","3","1","-","1","75"
"2010","hawthorn","Bateman, Chance","7","6","5","3","2","1","2","-","-","-","72"
"2010","hawthorn","Bateman, Chance","8","","","","","","","","","",""
"2010","hawthorn","Bateman, Chance","9","","","","","","","","","",""
"2010","hawthorn","Bateman, Chance","10","","","","","","","","","",""
"2010","hawthorn","Bateman, Chance","11","16","7","5","1","1","1","-","1","1","87"
"2010","hawthorn","Bateman, Chance","12","","","","","","","","","",""
"2010","hawthorn","Bateman, Chance","13","5","2","1","1","-","3","-","-","-","67"
"2010","hawthorn","Bateman, Chance","14","10","1","7","-","-","2","-","-","1","83"
"2010","hawthorn","Bateman, Chance","15","10","3","7","1","-","3","-","5","2","85"
"2010","hawthorn","Bateman, Chance","16","5","-","5","-","-","2","-","-","3","69"
"2010","hawthorn","Bateman, Chance","17","9","2","5","1","-","2","-","-","-","83"
"2010","hawthorn","Bateman, Chance","18","11","5","7","2","1","2","-","1","-","76"
"2010","hawthorn","Bateman, Chance","19","7","4","7","1","-","5","1","3","-","81"
"2010","hawthorn","Bateman, Chance","20","9","3","11","-","-","-","-","-","-","87"
"2010","hawthorn","Bateman, Chance","21","12","11","17","1","-","3","1","1","-","82"
"2010","hawthorn","Bateman, Chance","22","5","3","11","-","-","-","-","-","-","81"
"2010","hawthorn","Bateman, Chance","EF","8","3","6","1","-","-","-","-","-","85"
"2010","hawthorn","Birchall, Grant","1","15","8","12","1","-","3","-","3","1","81"
"2010","hawthorn","Birchall, Grant","2","13","4","6","1","1","2","-","-","1","82"
"2010","hawthorn","Birchall, Grant","3","7","4","16","-","1","7","-","1","-","83"
"2010","hawthorn","Birchall, Grant","4","10","5","14","-","-","4","-","-","-","84"
"2010","hawthorn","Birchall, Grant","5","14","11","13","3","-","1","-","-","-","81"
"2010","hawthorn","Birchall, Grant","6","6","3","6","1","-","2","-","-","-","80"
"2010","hawthorn","Birchall, Grant","7","12","8","8","-","1","3","2","-","-","88"
"2010","hawthorn","Birchall, Grant","8","10","6","7","-","-","2","1","-","-","79"
"2010","hawthorn","Birchall, Grant","9","15","7","3","-","-","1","-","-","-","80"
"2010","hawthorn","Birchall, Grant","10","10","6","5","-","-","7","1","-","-","86"
"2010","hawthorn","Birchall, Grant","11","14","6","7","-","2","1","-","-","-","84"
"2010","hawthorn","Birchall, Grant","12","10","7","12","1","-","1","-","-","-","77"
"2010","hawthorn","Birchall, Grant","13","11","2","3","1","-","5","-","-","-","74"
"2010","hawthorn","Birchall, Grant","14","12","7","10","2","-","4","-","-","1","85"
"2010","hawthorn","Birchall, Grant","15","12","4","9","2","-","3","-","-","-","82"
"2010","hawthorn","Birchall, Grant","16","8","3","10","1","-","4","-","-","1","80"
"2010","hawthorn","Birchall, Grant","17","8","2","10","1","-","-","-","-","-","86"
"2010","hawthorn","Birchall, Grant","18","8","4","10","1","-","1","1","-","-","80"
"2010","hawthorn","Birchall, Grant","19","11","6","4","-","-","1","-","-","-","79"
"2010","hawthorn","Birchall, Grant","20","14","8","7","1","1","5","-","-","-","72"
"2010","hawthorn","Birchall, Grant","21","11","3","9","-","-","1","-","-","-","48"
"2010","hawthorn","Birchall, Grant","22","","","","","","","","","",""
"2010","hawthorn","Birchall, Grant","EF","","","","","","","","","",""
"2010","hawthorn","Brown, Campbell","1","8","5","4","1","-","8","3","-","-","96"
"2010","hawthorn","Brown, Campbell","2","2","-","1","1","1","2","-","-","1","93"
"2010","hawthorn","Brown, Campbell","3","6","2","8","2","-","4","-","-","-","100"
"2010","hawthorn","Brown, Campbell","4","11","9","3","-","-","4","1","-","1","90"
"2010","hawthorn","Brown, Campbell","5","8","2","5","-","2","4","1","-","-","91"
"2010","hawthorn","Brown, Campbell","6","5","4","7","1","-","6","-","-","-","87"
"2010","hawthorn","Brown, Campbell","7","14","8","6","-","1","2","-","-","-","90"
"2010","hawthorn","Brown, Campbell","8","8","2","4","-","-","2","-","-","-","90"
"2010","hawthorn","Brown, Campbell","9","16","11","4","1","1","1","-","-","-","94"
"2010","hawthorn","Brown, Campbell","10","6","4","7","2","-","1","-","-","-","63"
"2010","hawthorn","Brown, Campbell","11","","","","","","","","","",""
"2010","hawthorn","Brown, Campbell","12","","","","","","","","","",""
"2010","hawthorn","Brown, Campbell","13","","","","","","","","","",""
"2010","hawthorn","Brown, Campbell","14","","","","","","","","","",""
"2010","hawthorn","Brown, Campbell","15","5","3","1","2","1","6","-","-","1","98"
"2010","hawthorn","Brown, Campbell","16","10","6","5","-","-","2","1","-","-","69"
"2010","hawthorn","Brown, Campbell","17","10","6","6","3","1","2","-","-","-","73"
"2010","hawthorn","Brown, Campbell","18","","","","","","","","","",""
"2010","hawthorn","Brown, Campbell","19","","","","","","","","","",""
"2010","hawthorn","Brown, Campbell","20","8","4","6","1","1","2","1","-","1","91"
"2010","hawthorn","Brown, Campbell","21","9","10","10","1","-","1","-","-","-","87"
"2010","hawthorn","Brown, Campbell","22","8","8","8","2","-","5","-","-","-","82"
"2010","hawthorn","Brown, Campbell","EF","8","2","4","-","-","3","-","-","1","86"
"2010","hawthorn","Burgoyne, Shaun","1","","","","","","","","","",""
"2010","hawthorn","Burgoyne, Shaun","2","","","","","","","","","",""
"2010","hawthorn","Burgoyne, Shaun","3","","","","","","","","","",""
"2010","hawthorn","Burgoyne, Shaun","4","","","","","","","","","",""
"2010","hawthorn","Burgoyne, Shaun","5","","","","","","","","","",""
"2010","hawthorn","Burgoyne, Shaun","6","","","","","","","","","",""
"2010","hawthorn","Burgoyne, Shaun","7","","","","","","","","","",""
"2010","hawthorn","Burgoyne, Shaun","8","10","5","10","-","1","1","-","1","-","71"
"2010","hawthorn","Burgoyne, Shaun","9","10","5","13","1","-","3","-","2","-","74"
"2010","hawthorn","Burgoyne, Shaun","10","6","3","9","-","-","5","-","-","-","84"
"2010","hawthorn","Burgoyne, Shaun","11","8","3","6","1","2","7","-","-","-","80"
"2010","hawthorn","Burgoyne, Shaun","12","11","2","8","-","-","6","-","1","-","72"
"2010","hawthorn","Burgoyne, Shaun","13","12","4","8","1","-","4","1","-","1","81"
"2010","hawthorn","Burgoyne, Shaun","14","14","7","5","2","-","5","-","-","-","85"
"2010","hawthorn","Burgoyne, Shaun","15","14","4","8","2","2","5","-","-","-","79"
"2010","hawthorn","Burgoyne, Shaun","16","15","4","15","2","-","8","-","-","-","87"
"2010","hawthorn","Burgoyne, Shaun","17","12","4","17","1","-","5","-","-","-","77"
"2010","hawthorn","Burgoyne, Shaun","18","8","3","11","2","2","7","-","-","1","80"
"2010","hawthorn","Burgoyne, Shaun","19","8","2","11","2","-","6","1","-","-","78"
"2010","hawthorn","Burgoyne, Shaun","20","13","4","10","1","-","7","1","1","-","83"
"2010","hawthorn","Burgoyne, Shaun","21","11","4","26","-","1","5","4","1","-","88"
"2010","hawthorn","Burgoyne, Shaun","22","8","2","14","-","1","9","-","-","-","80"
"2010","hawthorn","Burgoyne, Shaun","EF","12","2","16","2","1","6","-","1","1","81"
"2010","hawthorn","Ellis, Xavier","1","9","5","12","1","-","5","-","1","-","78"
"2010","hawthorn","Ellis, Xavier","2","17","6","7","2","-","1","-","1","-","84"
"2010","hawthorn","Ellis, Xavier","3","10","5","11","2","2","3","1","1","2","83"
"2010","hawthorn","Ellis, Xavier","4","7","5","17","-","1","3","-","-","-","71"
"2010","hawthorn","Ellis, Xavier","5","10","6","10","1","2","5","-","2","1","79"
"2010","hawthorn","Ellis, Xavier","6","6","2","7","2","1","2","-","1","-","70"
"2010","hawthorn","Ellis, Xavier","7","11","3","4","1","3","5","-","-","-","75"
"2010","hawthorn","Ellis, Xavier","8","5","4","10","1","-","5","-","1","1","88"
"2010","hawthorn","Ellis, Xavier","9","11","5","6","-","1","3","-","-","-","73"
"2010","hawthorn","Ellis, Xavier","10","5","3","5","-","-","3","-","-","-","65"
"2010","hawthorn","Ellis, Xavier","11","9","7","6","-","-","2","-","-","-","79"
"2010","hawthorn","Ellis, Xavier","12","11","4","13","1","1","9","1","-","-","72"
"2010","hawthorn","Ellis, Xavier","13","9","1","8","-","1","5","-","-","1","69"
"2010","hawthorn","Ellis, Xavier","14","7","6","9","1","2","5","-","-","-","70"
"2010","hawthorn","Ellis, Xavier","15","5","1","6","1","-","6","1","1","-","70"
"2010","hawthorn","Ellis, Xavier","16","12","6","12","-","-","6","1","-","-","66"
"2010","hawthorn","Ellis, Xavier","17","9","4","9","2","-","-","-","-","-","68"
"2010","hawthorn","Ellis, Xavier","18","7","6","9","1","-","8","1","-","-","79"
"2010","hawthorn","Ellis, Xavier","19","5","3","2","3","1","3","-","-","-","78"
"2010","hawthorn","Ellis, Xavier","20","13","10","7","2","-","1","3","-","-","79"
"2010","hawthorn","Ellis, Xavier","21","12","8","12","-","1","3","1","-","1","75"
"2010","hawthorn","Ellis, Xavier","22","13","5","8","-","2","5","1","-","1","76"
"2010","hawthorn","Ellis, Xavier","EF","4","1","3","1","-","1","-","-","-","52"
"2010","hawthorn","Franklin, Lance","1","","","","","","","","","",""
"2010","hawthorn","Franklin, Lance","2","9","3","7","2","-","2","2","-","3","100"
"2010","hawthorn","Franklin, Lance","3","10","1","10","1","2","5","-","-","2","96"
"2010","hawthorn","Franklin, Lance","4","","","","","","","","","",""
"2010","hawthorn","Franklin, Lance","5","11","6","2","-","3","2","5","-","2","100"
"2010","hawthorn","Franklin, Lance","6","13","5","3","1","1","4","5","1","3","100"
"2010","hawthorn","Franklin, Lance","7","","","","","","","","","",""
"2010","hawthorn","Franklin, Lance","8","13","8","6","4","1","4","2","1","3","96"
"2010","hawthorn","Franklin, Lance","9","12","4","6","2","-","2","5","1","4","91"
"2010","hawthorn","Franklin, Lance","10","9","3","6","2","1","5","3","-","2","98"
"2010","hawthorn","Franklin, Lance","11","","","","","","","","","",""
"2010","hawthorn","Franklin, Lance","12","7","6","11","1","2","6","3","-","1","90"
"2010","hawthorn","Franklin, Lance","13","17","10","9","3","2","1","5","-","4","95"
"2010","hawthorn","Franklin, Lance","14","11","9","6","1","1","2","3","-","-","95"
"2010","hawthorn","Franklin, Lance","15","11","7","11","5","3","6","3","1","3","93"
"2010","hawthorn","Franklin, Lance","16","","","","","","","","","",""
"2010","hawthorn","Franklin, Lance","17","13","6","6","3","4","5","5","-","3","92"
"2010","hawthorn","Franklin, Lance","18","11","2","3","2","3","3","3","-","3","97"
