"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2008","essendon","Atkinson, Jarrod","1","","","","","","","","","",""
"2008","essendon","Atkinson, Jarrod","2","","","","","","","","","",""
"2008","essendon","Atkinson, Jarrod","3","","","","","","","","","",""
"2008","essendon","Atkinson, Jarrod","4","","","","","","","","","",""
"2008","essendon","Atkinson, Jarrod","5","","","","","","","","","",""
"2008","essendon","Atkinson, Jarrod","6","","","","","","","","","",""
"2008","essendon","Atkinson, Jarrod","7","5","3","5","1","-","1","-","-","1","66"
"2008","essendon","Atkinson, Jarrod","8","","","","","","","","","",""
"2008","essendon","Atkinson, Jarrod","9","","","","","","","","","",""
"2008","essendon","Atkinson, Jarrod","10","","","","","","","","","",""
"2008","essendon","Atkinson, Jarrod","11","","","","","","","","","",""
"2008","essendon","Atkinson, Jarrod","12","3","2","5","3","-","-","-","-","-","55"
"2008","essendon","Atkinson, Jarrod","13","","","","","","","","","",""
"2008","essendon","Atkinson, Jarrod","14","","","","","","","","","",""
"2008","essendon","Atkinson, Jarrod","15","","","","","","","","","",""
"2008","essendon","Atkinson, Jarrod","16","4","2","4","1","-","1","1","-","-","74"
"2008","essendon","Atkinson, Jarrod","17","10","3","7","-","1","1","-","-","1","71"
"2008","essendon","Atkinson, Jarrod","18","11","4","4","3","-","2","1","-","-","71"
"2008","essendon","Atkinson, Jarrod","19","","","","","","","","","",""
"2008","essendon","Atkinson, Jarrod","20","","","","","","","","","",""
"2008","essendon","Atkinson, Jarrod","21","","","","","","","","","",""
"2008","essendon","Atkinson, Jarrod","22","","","","","","","","","",""
"2008","essendon","Bellchambers, Tom","1","","","","","","","","","",""
"2008","essendon","Bellchambers, Tom","2","","","","","","","","","",""
"2008","essendon","Bellchambers, Tom","3","","","","","","","","","",""
"2008","essendon","Bellchambers, Tom","4","","","","","","","","","",""
"2008","essendon","Bellchambers, Tom","5","","","","","","","","","",""
"2008","essendon","Bellchambers, Tom","6","","","","","","","","","",""
"2008","essendon","Bellchambers, Tom","7","","","","","","","","","",""
"2008","essendon","Bellchambers, Tom","8","","","","","","","","","",""
"2008","essendon","Bellchambers, Tom","9","","","","","","","","","",""
"2008","essendon","Bellchambers, Tom","10","","","","","","","","","",""
"2008","essendon","Bellchambers, Tom","11","2","2","2","-","1","1","-","-","-","34"
"2008","essendon","Bellchambers, Tom","12","","","","","","","","","",""
"2008","essendon","Bellchambers, Tom","13","","","","","","","","","",""
"2008","essendon","Bellchambers, Tom","14","","","","","","","","","",""
"2008","essendon","Bellchambers, Tom","15","","","","","","","","","",""
"2008","essendon","Bellchambers, Tom","16","","","","","","","","","",""
"2008","essendon","Bellchambers, Tom","17","","","","","","","","","",""
"2008","essendon","Bellchambers, Tom","18","","","","","","","","","",""
"2008","essendon","Bellchambers, Tom","19","","","","","","","","","",""
"2008","essendon","Bellchambers, Tom","20","","","","","","","","","",""
"2008","essendon","Bellchambers, Tom","21","4","3","7","2","-","3","-","8","-","70"
"2008","essendon","Bellchambers, Tom","22","1","3","8","1","-","2","-","16","-","82"
"2008","essendon","Daniher, Darcy","1","","","","","","","","","",""
"2008","essendon","Daniher, Darcy","2","","","","","","","","","",""
"2008","essendon","Daniher, Darcy","3","","","","","","","","","",""
"2008","essendon","Daniher, Darcy","4","","","","","","","","","",""
"2008","essendon","Daniher, Darcy","5","","","","","","","","","",""
"2008","essendon","Daniher, Darcy","6","","","","","","","","","",""
"2008","essendon","Daniher, Darcy","7","2","3","2","1","-","-","-","-","-","71"
"2008","essendon","Daniher, Darcy","8","5","1","1","-","2","4","-","-","-","79"
"2008","essendon","Daniher, Darcy","9","3","2","1","-","-","2","-","-","-","70"
"2008","essendon","Daniher, Darcy","10","","","","","","","","","",""
"2008","essendon","Daniher, Darcy","11","","","","","","","","","",""
"2008","essendon","Daniher, Darcy","12","","","","","","","","","",""
"2008","essendon","Daniher, Darcy","13","","","","","","","","","",""
"2008","essendon","Daniher, Darcy","14","","","","","","","","","",""
"2008","essendon","Daniher, Darcy","15","","","","","","","","","",""
"2008","essendon","Daniher, Darcy","16","","","","","","","","","",""
"2008","essendon","Daniher, Darcy","17","","","","","","","","","",""
"2008","essendon","Daniher, Darcy","18","","","","","","","","","",""
"2008","essendon","Daniher, Darcy","19","","","","","","","","","",""
"2008","essendon","Daniher, Darcy","20","","","","","","","","","",""
