"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2015","brisbanel","Adcock, Jed","1","10","4","7","-","1","3","1","-","-","86"
"2015","brisbanel","Adcock, Jed","2","12","6","4","2","-","3","2","-","-","80"
"2015","brisbanel","Adcock, Jed","3","6","3","9","-","3","1","-","-","-","92"
"2015","brisbanel","Adcock, Jed","4","6","4","14","-","-","5","-","-","1","90"
"2015","brisbanel","Adcock, Jed","5","7","6","9","-","1","4","-","-","-","93"
"2015","brisbanel","Adcock, Jed","6","7","3","6","1","-","1","-","-","-","91"
"2015","brisbanel","Adcock, Jed","7","7","1","4","-","-","2","1","-","-","65"
"2015","brisbanel","Adcock, Jed","8","7","3","2","-","2","3","-","-","-","87"
"2015","brisbanel","Adcock, Jed","9","7","6","6","1","-","-","-","-","-","51"
"2015","brisbanel","Adcock, Jed","10","","","","","","","","","",""
"2015","brisbanel","Adcock, Jed","12","8","6","2","-","1","4","-","-","-","82"
"2015","brisbanel","Adcock, Jed","13","5","5","6","1","1","4","-","-","1","89"
"2015","brisbanel","Adcock, Jed","14","8","6","4","1","2","6","-","-","1","93"
"2015","brisbanel","Adcock, Jed","15","4","2","4","1","1","4","1","-","-","93"
"2015","brisbanel","Adcock, Jed","16","8","7","4","2","1","5","-","-","1","90"
"2015","brisbanel","Adcock, Jed","17","6","3","-","1","2","4","-","-","2","89"
"2015","brisbanel","Adcock, Jed","18","10","9","4","1","4","4","4","-","1","84"
"2015","brisbanel","Adcock, Jed","19","5","-","4","2","1","2","1","-","1","85"
"2015","brisbanel","Adcock, Jed","20","5","4","8","-","1","1","1","-","-","72"
"2015","brisbanel","Adcock, Jed","21","4","4","4","2","-","2","-","-","-","79"
"2015","brisbanel","Adcock, Jed","22","4","1","-","1","1","4","2","-","-","86"
"2015","brisbanel","Adcock, Jed","23","12","9","9","-","2","5","4","-","2","83"
"2015","brisbanel","Aish, James","1","7","1","6","1","-","2","-","-","-","80"
"2015","brisbanel","Aish, James","2","","","","","","","","","",""
"2015","brisbanel","Aish, James","3","10","3","11","1","-","5","1","-","-","82"
"2015","brisbanel","Aish, James","4","2","-","4","-","-","-","-","-","-","44"
"2015","brisbanel","Aish, James","5","","","","","","","","","",""
"2015","brisbanel","Aish, James","6","","","","","","","","","",""
"2015","brisbanel","Aish, James","7","14","5","4","-","-","3","-","-","-","91"
"2015","brisbanel","Aish, James","8","7","-","2","4","2","1","-","-","-","76"
"2015","brisbanel","Aish, James","9","9","3","10","-","-","1","-","-","-","73"
"2015","brisbanel","Aish, James","10","","","","","","","","","",""
"2015","brisbanel","Aish, James","12","","","","","","","","","",""
"2015","brisbanel","Aish, James","13","5","3","8","-","1","1","-","-","-","66"
"2015","brisbanel","Aish, James","14","11","2","2","1","1","5","-","-","-","80"
"2015","brisbanel","Aish, James","15","5","3","12","1","1","1","-","-","-","77"
"2015","brisbanel","Aish, James","16","6","2","6","-","1","4","-","-","1","41"
"2015","brisbanel","Aish, James","17","10","2","6","-","-","6","1","-","-","77"
"2015","brisbanel","Aish, James","18","","","","","","","","","",""
"2015","brisbanel","Aish, James","19","","","","","","","","","",""
"2015","brisbanel","Aish, James","20","","","","","","","","","",""
"2015","brisbanel","Aish, James","21","","","","","","","","","",""
"2015","brisbanel","Aish, James","22","","","","","","","","","",""
"2015","brisbanel","Aish, James","23","","","","","","","","","",""
"2015","brisbanel","Andrews, Harris","1","","","","","","","","","",""
"2015","brisbanel","Andrews, Harris","2","","","","","","","","","",""
"2015","brisbanel","Andrews, Harris","3","3","2","6","-","2","1","1","13","-","90"
"2015","brisbanel","Andrews, Harris","4","2","1","3","2","-","2","1","3","-","84"
"2015","brisbanel","Andrews, Harris","5","4","3","4","2","-","1","1","4","1","88"
"2015","brisbanel","Andrews, Harris","6","7","7","3","-","-","2","-","-","-","97"
"2015","brisbanel","Andrews, Harris","7","7","5","5","-","1","1","-","-","-","98"
"2015","brisbanel","Andrews, Harris","8","4","2","1","1","1","3","-","1","-","99"
"2015","brisbanel","Andrews, Harris","9","9","5","2","-","1","1","-","-","-","99"
"2015","brisbanel","Andrews, Harris","10","4","1","3","1","1","1","-","1","1","97"
"2015","brisbanel","Andrews, Harris","12","","","","","","","","","",""
"2015","brisbanel","Andrews, Harris","13","6","4","6","2","1","2","-","-","-","98"
"2015","brisbanel","Andrews, Harris","14","5","6","4","1","-","2","-","1","-","96"
"2015","brisbanel","Andrews, Harris","15","3","3","6","2","2","2","-","-","-","84"
"2015","brisbanel","Andrews, Harris","16","10","10","6","-","1","1","1","-","-","96"
"2015","brisbanel","Andrews, Harris","17","6","6","9","1","-","3","-","1","-","92"
"2015","brisbanel","Andrews, Harris","18","12","12","10","-","1","-","-","-","-","93"
"2015","brisbanel","Andrews, Harris","19","9","7","10","2","1","1","-","-","-","88"
"2015","brisbanel","Andrews, Harris","20","8","6","8","-","1","3","-","-","-","95"
