"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2008","kangaroos","Brown, Leigh","1","","","","","","","","","",""
"2008","kangaroos","Brown, Leigh","2","8","3","11","1","-","6","-","-","-","93"
"2008","kangaroos","Brown, Leigh","3","5","1","9","1","-","2","2","-","1","92"
"2008","kangaroos","Brown, Leigh","4","7","7","10","2","-","1","-","-","2","96"
"2008","kangaroos","Brown, Leigh","5","6","4","6","4","-","1","-","1","1","80"
"2008","kangaroos","Brown, Leigh","6","","","","","","","","","",""
"2008","kangaroos","Brown, Leigh","7","6","2","6","-","1","3","-","-","1","88"
"2008","kangaroos","Brown, Leigh","8","","","","","","","","","",""
"2008","kangaroos","Brown, Leigh","9","","","","","","","","","",""
"2008","kangaroos","Brown, Leigh","10","","","","","","","","","",""
"2008","kangaroos","Brown, Leigh","11","3","5","5","3","-","2","1","-","-","95"
"2008","kangaroos","Brown, Leigh","12","8","8","4","1","1","3","1","-","1","100"
"2008","kangaroos","Brown, Leigh","13","","","","","","","","","",""
"2008","kangaroos","Brown, Leigh","14","","","","","","","","","",""
"2008","kangaroos","Brown, Leigh","15","","","","","","","","","",""
"2008","kangaroos","Brown, Leigh","16","","","","","","","","","",""
"2008","kangaroos","Brown, Leigh","17","","","","","","","","","",""
"2008","kangaroos","Brown, Leigh","18","5","3","2","1","1","2","2","4","-","85"
"2008","kangaroos","Brown, Leigh","19","","","","","","","","","",""
"2008","kangaroos","Brown, Leigh","20","3","3","7","1","-","2","1","4","-","71"
"2008","kangaroos","Brown, Leigh","21","","","","","","","","","",""
"2008","kangaroos","Brown, Leigh","22","","","","","","","","","",""
"2008","kangaroos","Brown, Leigh","EF","","","","","","","","","",""
"2008","kangaroos","Campbell, Matt","1","11","3","5","-","3","4","-","-","-","81"
"2008","kangaroos","Campbell, Matt","2","13","3","4","-","1","4","3","-","-","71"
"2008","kangaroos","Campbell, Matt","3","5","1","5","1","-","5","1","-","-","62"
"2008","kangaroos","Campbell, Matt","4","8","4","5","2","3","9","2","-","1","85"
"2008","kangaroos","Campbell, Matt","5","5","1","2","3","-","4","3","-","1","85"
"2008","kangaroos","Campbell, Matt","6","3","-","3","-","-","2","1","-","-","86"
"2008","kangaroos","Campbell, Matt","7","5","1","4","-","-","5","-","-","-","89"
"2008","kangaroos","Campbell, Matt","8","9","3","3","-","2","3","1","-","2","90"
"2008","kangaroos","Campbell, Matt","9","9","3","5","-","1","4","1","-","1","86"
"2008","kangaroos","Campbell, Matt","10","8","1","3","-","-","4","3","-","1","87"
"2008","kangaroos","Campbell, Matt","11","5","2","3","2","1","3","3","-","-","88"
"2008","kangaroos","Campbell, Matt","12","5","1","2","1","-","5","1","-","-","93"
