"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2012","bullldogs","Addison, Dylan","1","3","4","9","-","1","3","-","-","-","89"
"2012","bullldogs","Addison, Dylan","2","7","3","5","1","1","3","-","-","-","91"
"2012","bullldogs","Addison, Dylan","3","12","6","6","1","-","2","-","-","1","90"
"2012","bullldogs","Addison, Dylan","4","12","7","6","1","4","1","-","-","-","89"
"2012","bullldogs","Addison, Dylan","5","8","5","10","1","1","3","-","-","-","90"
"2012","bullldogs","Addison, Dylan","6","7","6","3","-","1","6","-","-","-","83"
"2012","bullldogs","Addison, Dylan","7","8","6","5","1","-","2","-","-","-","90"
"2012","bullldogs","Addison, Dylan","8","7","1","3","-","-","4","-","-","-","94"
"2012","bullldogs","Addison, Dylan","9","","","","","","","","","",""
"2012","bullldogs","Addison, Dylan","10","8","7","7","1","-","1","-","-","-","89"
"2012","bullldogs","Addison, Dylan","12","12","8","7","1","-","1","-","-","-","85"
"2012","bullldogs","Addison, Dylan","13","6","4","5","-","-","3","-","-","-","91"
"2012","bullldogs","Addison, Dylan","14","6","5","3","2","-","1","-","-","-","91"
"2012","bullldogs","Addison, Dylan","15","","","","","","","","","",""
"2012","bullldogs","Addison, Dylan","16","","","","","","","","","",""
"2012","bullldogs","Addison, Dylan","17","","","","","","","","","",""
"2012","bullldogs","Addison, Dylan","18","","","","","","","","","",""
"2012","bullldogs","Addison, Dylan","19","13","7","8","3","1","3","2","-","3","90"
"2012","bullldogs","Addison, Dylan","20","5","2","6","2","-","-","1","-","-","92"
"2012","bullldogs","Addison, Dylan","21","7","4","5","-","1","3","4","-","-","96"
"2012","bullldogs","Addison, Dylan","22","4","3","9","-","1","2","-","-","1","93"
"2012","bullldogs","Addison, Dylan","23","4","3","6","2","-","2","-","-","-","87"
"2012","bullldogs","Austin, Mark","1","","","","","","","","","",""
"2012","bullldogs","Austin, Mark","2","","","","","","","","","",""
"2012","bullldogs","Austin, Mark","3","","","","","","","","","",""
"2012","bullldogs","Austin, Mark","4","4","2","7","-","1","2","-","-","-","92"
"2012","bullldogs","Austin, Mark","5","5","4","7","1","-","3","-","-","-","90"
"2012","bullldogs","Austin, Mark","6","3","3","8","1","1","1","-","-","-","93"
"2012","bullldogs","Austin, Mark","7","5","3","5","-","-","1","-","-","-","93"
"2012","bullldogs","Austin, Mark","8","7","7","4","1","1","2","-","-","-","89"
"2012","bullldogs","Austin, Mark","9","3","3","4","-","1","2","-","-","-","94"
