"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2008","swans","Ablett, Luke","1","8","3","3","1","1","1","-","-","1","57"
"2008","swans","Ablett, Luke","2","9","3","7","-","3","2","-","1","1","76"
"2008","swans","Ablett, Luke","3","9","4","12","2","1","3","-","-","-","82"
"2008","swans","Ablett, Luke","4","10","4","2","1","1","3","-","1","1","72"
"2008","swans","Ablett, Luke","5","6","1","6","1","1","2","1","1","1","70"
"2008","swans","Ablett, Luke","6","12","5","3","1","-","2","-","1","-","67"
"2008","swans","Ablett, Luke","7","","","","","","","","","",""
"2008","swans","Ablett, Luke","8","11","1","7","1","-","3","-","1","-","68"
"2008","swans","Ablett, Luke","9","7","-","3","2","1","4","-","1","-","74"
"2008","swans","Ablett, Luke","10","7","1","7","-","-","3","1","1","1","69"
"2008","swans","Ablett, Luke","11","8","4","8","-","-","3","-","1","-","76"
"2008","swans","Ablett, Luke","12","17","2","3","-","3","2","-","1","-","71"
"2008","swans","Ablett, Luke","13","4","3","8","-","-","2","-","-","-","68"
"2008","swans","Ablett, Luke","14","9","4","-","1","2","3","-","3","-","59"
"2008","swans","Ablett, Luke","15","6","2","8","2","1","1","-","2","-","73"
"2008","swans","Ablett, Luke","16","11","3","5","-","-","1","-","-","1","90"
"2008","swans","Ablett, Luke","17","11","2","9","1","3","2","1","2","-","77"
"2008","swans","Ablett, Luke","18","5","-","4","-","1","3","-","3","-","60"
"2008","swans","Ablett, Luke","19","5","4","6","-","1","3","-","-","-","57"
"2008","swans","Ablett, Luke","20","9","2","4","1","-","1","-","2","1","70"
"2008","swans","Ablett, Luke","21","","","","","","","","","",""
"2008","swans","Ablett, Luke","22","7","2","6","2","-","3","-","1","-","70"
"2008","swans","Ablett, Luke","EF","11","-","-","2","-","7","-","-","-","73"
"2008","swans","Ablett, Luke","SF","8","3","6","1","2","2","-","2","-","74"
"2008","swans","Barlow, Ed","1","","","","","","","","","",""
"2008","swans","Barlow, Ed","2","10","3","6","-","-","2","1","-","-","81"
"2008","swans","Barlow, Ed","3","8","3","4","1","1","2","1","-","-","56"
"2008","swans","Barlow, Ed","4","9","2","2","1","-","1","2","-","-","61"
"2008","swans","Barlow, Ed","5","6","2","3","-","1","-","2","-","1","76"
"2008","swans","Barlow, Ed","6","12","4","3","-","-","1","-","-","1","73"
"2008","swans","Barlow, Ed","7","6","3","10","-","-","-","-","1","-","69"
"2008","swans","Barlow, Ed","8","","","","","","","","","",""
"2008","swans","Barlow, Ed","9","","","","","","","","","",""
"2008","swans","Barlow, Ed","10","","","","","","","","","",""
"2008","swans","Barlow, Ed","11","3","2","1","1","-","-","-","-","-","47"
"2008","swans","Barlow, Ed","12","","","","","","","","","",""
"2008","swans","Barlow, Ed","13","","","","","","","","","",""
"2008","swans","Barlow, Ed","14","","","","","","","","","",""
"2008","swans","Barlow, Ed","15","","","","","","","","","",""
"2008","swans","Barlow, Ed","16","","","","","","","","","",""
"2008","swans","Barlow, Ed","17","","","","","","","","","",""
"2008","swans","Barlow, Ed","18","","","","","","","","","",""
"2008","swans","Barlow, Ed","19","","","","","","","","","",""
"2008","swans","Barlow, Ed","20","","","","","","","","","",""
"2008","swans","Barlow, Ed","21","","","","","","","","","",""
"2008","swans","Barlow, Ed","22","","","","","","","","","",""
"2008","swans","Barlow, Ed","EF","","","","","","","","","",""
"2008","swans","Barlow, Ed","SF","","","","","","","","","",""
"2008","swans","Barry, Leo","1","10","11","9","1","2","2","-","-","-","96"
"2008","swans","Barry, Leo","2","11","8","8","3","2","2","1","-","-","100"
"2008","swans","Barry, Leo","3","5","5","4","1","1","4","-","-","-","100"
"2008","swans","Barry, Leo","4","14","12","11","-","2","1","-","-","-","94"
"2008","swans","Barry, Leo","5","6","5","11","2","-","2","-","-","-","96"
"2008","swans","Barry, Leo","6","3","1","6","1","-","4","-","-","-","96"
"2008","swans","Barry, Leo","7","10","10","8","1","-","2","-","-","-","100"
"2008","swans","Barry, Leo","8","10","4","11","1","1","1","1","-","-","97"
"2008","swans","Barry, Leo","9","8","5","7","2","1","-","-","-","-","100"
"2008","swans","Barry, Leo","10","7","5","10","-","2","1","-","-","-","91"
"2008","swans","Barry, Leo","11","11","10","3","2","-","3","-","-","-","97"
"2008","swans","Barry, Leo","12","10","12","9","1","1","2","-","-","-","92"
"2008","swans","Barry, Leo","13","4","4","6","3","-","-","-","-","-","97"
"2008","swans","Barry, Leo","14","8","6","11","2","-","1","-","-","-","94"
"2008","swans","Barry, Leo","15","5","5","13","1","-","3","-","-","-","100"
"2008","swans","Barry, Leo","16","2","3","7","4","1","2","-","-","-","67"
"2008","swans","Barry, Leo","17","","","","","","","","","",""
"2008","swans","Barry, Leo","18","","","","","","","","","",""
"2008","swans","Barry, Leo","19","","","","","","","","","",""
"2008","swans","Barry, Leo","20","","","","","","","","","",""
"2008","swans","Barry, Leo","21","4","3","3","2","1","1","-","-","-","96"
"2008","swans","Barry, Leo","22","6","7","4","4","-","2","-","-","-","97"
"2008","swans","Barry, Leo","EF","9","5","5","2","-","-","-","-","-","96"
"2008","swans","Barry, Leo","SF","6","4","8","2","-","2","-","-","-","91"
"2008","swans","Bevan, Paul","1","2","1","3","-","-","1","-","-","-","88"
"2008","swans","Bevan, Paul","2","8","4","6","1","1","4","2","-","-","82"
"2008","swans","Bevan, Paul","3","7","5","4","1","1","1","-","-","-","74"
"2008","swans","Bevan, Paul","4","7","9","4","1","-","-","-","-","-","76"
"2008","swans","Bevan, Paul","5","11","10","6","1","1","3","1","-","-","93"
"2008","swans","Bevan, Paul","6","9","5","5","-","1","5","-","-","-","92"
"2008","swans","Bevan, Paul","7","3","3","6","1","-","6","-","-","-","83"
"2008","swans","Bevan, Paul","8","3","3","7","1","1","8","-","-","-","89"
"2008","swans","Bevan, Paul","9","8","5","4","1","1","4","1","-","-","87"
"2008","swans","Bevan, Paul","10","9","4","5","1","1","3","1","-","1","81"
"2008","swans","Bevan, Paul","11","7","6","7","1","-","5","2","1","1","84"
"2008","swans","Bevan, Paul","12","10","5","10","-","-","2","-","-","-","80"
"2008","swans","Bevan, Paul","13","6","4","2","2","-","-","-","-","-","84"
"2008","swans","Bevan, Paul","14","11","7","5","-","-","3","-","-","-","86"
"2008","swans","Bevan, Paul","15","10","10","6","2","-","3","-","-","1","97"
"2008","swans","Bevan, Paul","16","10","4","7","1","3","3","2","-","3","95"
"2008","swans","Bevan, Paul","17","4","4","3","3","1","6","-","-","1","94"
"2008","swans","Bevan, Paul","18","9","4","4","1","1","1","-","-","-","95"
"2008","swans","Bevan, Paul","19","10","5","10","1","2","6","-","-","-","95"
"2008","swans","Bevan, Paul","20","5","3","8","2","1","6","-","-","-","92"
"2008","swans","Bevan, Paul","21","5","5","11","-","1","-","-","-","1","94"
"2008","swans","Bevan, Paul","22","5","5","3","1","-","3","-","-","-","94"
"2008","swans","Bevan, Paul","EF","10","5","2","1","1","8","-","-","-","91"
"2008","swans","Bevan, Paul","SF","13","8","5","1","4","5","1","-","2","94"
"2008","swans","Bird, Craig","1","5","1","3","3","1","-","-","-","-","61"
"2008","swans","Bird, Craig","2","11","6","3","1","2","4","-","1","-","60"
"2008","swans","Bird, Craig","3","7","5","7","2","1","3","-","-","-","59"
"2008","swans","Bird, Craig","4","3","1","4","-","-","1","-","-","-","52"
"2008","swans","Bird, Craig","5","8","4","5","2","-","2","-","-","-","76"
"2008","swans","Bird, Craig","6","5","5","11","-","-","4","1","-","-","63"
"2008","swans","Bird, Craig","7","4","1","9","1","1","1","-","-","-","47"
"2008","swans","Bird, Craig","8","6","2","9","-","1","2","-","-","-","66"
"2008","swans","Bird, Craig","9","4","1","2","1","-","4","-","-","1","45"
"2008","swans","Bird, Craig","10","11","3","6","2","2","2","2","-","-","61"
"2008","swans","Bird, Craig","11","","","","","","","","","",""
"2008","swans","Bird, Craig","12","8","3","7","-","-","-","1","-","1","60"
