"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2012","essendon","Baguley, Mark","1","","","","","","","","","",""
"2012","essendon","Baguley, Mark","2","","","","","","","","","",""
"2012","essendon","Baguley, Mark","3","","","","","","","","","",""
"2012","essendon","Baguley, Mark","4","","","","","","","","","",""
"2012","essendon","Baguley, Mark","5","","","","","","","","","",""
"2012","essendon","Baguley, Mark","6","","","","","","","","","",""
"2012","essendon","Baguley, Mark","7","","","","","","","","","",""
"2012","essendon","Baguley, Mark","8","","","","","","","","","",""
"2012","essendon","Baguley, Mark","9","","","","","","","","","",""
"2012","essendon","Baguley, Mark","10","","","","","","","","","",""
"2012","essendon","Baguley, Mark","11","","","","","","","","","",""
"2012","essendon","Baguley, Mark","13","","","","","","","","","",""
"2012","essendon","Baguley, Mark","14","","","","","","","","","",""
"2012","essendon","Baguley, Mark","15","","","","","","","","","",""
"2012","essendon","Baguley, Mark","16","12","7","8","1","3","2","-","-","-","91"
"2012","essendon","Baguley, Mark","17","8","4","5","-","-","2","-","-","-","89"
"2012","essendon","Baguley, Mark","18","15","5","8","1","1","3","-","-","-","94"
"2012","essendon","Baguley, Mark","19","8","2","4","1","2","3","-","-","-","90"
"2012","essendon","Baguley, Mark","20","9","4","5","1","1","4","-","-","-","93"
"2012","essendon","Baguley, Mark","21","","","","","","","","","",""
"2012","essendon","Baguley, Mark","22","8","4","9","-","2","1","-","-","-","88"
"2012","essendon","Baguley, Mark","23","11","2","3","1","-","-","-","-","-","93"
"2012","essendon","Bellchambers, Tom","1","","","","","","","","","",""
"2012","essendon","Bellchambers, Tom","2","","","","","","","","","",""
"2012","essendon","Bellchambers, Tom","3","5","3","6","1","-","3","1","33","1","98"
"2012","essendon","Bellchambers, Tom","4","8","5","3","-","2","1","-","28","-","87"
"2012","essendon","Bellchambers, Tom","5","8","5","6","1","4","1","-","27","-","83"
"2012","essendon","Bellchambers, Tom","6","13","9","8","2","3","1","-","26","1","88"
"2012","essendon","Bellchambers, Tom","7","7","6","6","3","-","-","1","22","-","91"
"2012","essendon","Bellchambers, Tom","8","5","9","8","-","-","3","-","20","2","81"
"2012","essendon","Bellchambers, Tom","9","12","4","3","4","2","-","3","23","1","90"
"2012","essendon","Bellchambers, Tom","10","6","3","3","-","1","1","-","18","-","86"
"2012","essendon","Bellchambers, Tom","11","4","3","1","1","-","1","-","7","1","38"
"2012","essendon","Bellchambers, Tom","13","","","","","","","","","",""
"2012","essendon","Bellchambers, Tom","14","","","","","","","","","",""
"2012","essendon","Bellchambers, Tom","15","","","","","","","","","",""
"2012","essendon","Bellchambers, Tom","16","8","3","5","2","1","3","2","34","1","87"
"2012","essendon","Bellchambers, Tom","17","8","6","2","-","2","3","3","35","1","87"
"2012","essendon","Bellchambers, Tom","18","1","3","9","2","-","1","-","26","-","91"
"2012","essendon","Bellchambers, Tom","19","7","2","1","-","2","1","-","46","-","91"
"2012","essendon","Bellchambers, Tom","20","9","9","5","1","-","1","-","48","-","93"
"2012","essendon","Bellchambers, Tom","21","6","4","2","2","2","-","-","29","2","92"
"2012","essendon","Bellchambers, Tom","22","6","3","5","-","2","1","-","26","-","91"
"2012","essendon","Bellchambers, Tom","23","","","","","","","","","",""
"2012","essendon","Browne, Alex","1","","","","","","","","","",""
"2012","essendon","Browne, Alex","2","","","","","","","","","",""
"2012","essendon","Browne, Alex","3","","","","","","","","","",""
"2012","essendon","Browne, Alex","4","","","","","","","","","",""
"2012","essendon","Browne, Alex","5","","","","","","","","","",""
"2012","essendon","Browne, Alex","6","","","","","","","","","",""
"2012","essendon","Browne, Alex","7","","","","","","","","","",""
"2012","essendon","Browne, Alex","8","","","","","","","","","",""
"2012","essendon","Browne, Alex","9","","","","","","","","","",""
"2012","essendon","Browne, Alex","10","","","","","","","","","",""
"2012","essendon","Browne, Alex","11","","","","","","","","","",""
"2012","essendon","Browne, Alex","13","","","","","","","","","",""
"2012","essendon","Browne, Alex","14","","","","","","","","","",""
"2012","essendon","Browne, Alex","15","","","","","","","","","",""
"2012","essendon","Browne, Alex","16","","","","","","","","","",""
"2012","essendon","Browne, Alex","17","","","","","","","","","",""
"2012","essendon","Browne, Alex","18","6","1","11","1","-","2","-","-","-","82"
"2012","essendon","Browne, Alex","19","11","4","6","-","-","2","2","-","-","80"
"2012","essendon","Browne, Alex","20","9","4","6","1","1","1","-","-","-","73"
"2012","essendon","Browne, Alex","21","10","5","7","-","-","-","-","-","1","81"
"2012","essendon","Browne, Alex","22","7","4","7","-","-","2","1","-","1","82"
"2012","essendon","Browne, Alex","23","2","1","-","-","-","-","-","-","-","24"
"2012","essendon","Carlisle, Jake","1","","","","","","","","","",""
"2012","essendon","Carlisle, Jake","2","7","5","4","-","2","4","1","-","-","92"
"2012","essendon","Carlisle, Jake","3","5","-","2","1","2","2","-","-","-","92"
"2012","essendon","Carlisle, Jake","4","","","","","","","","","",""
"2012","essendon","Carlisle, Jake","5","9","6","7","-","-","2","-","-","2","89"
"2012","essendon","Carlisle, Jake","6","9","6","8","1","1","2","-","-","-","93"
"2012","essendon","Carlisle, Jake","7","9","4","3","-","-","2","-","-","2","94"
"2012","essendon","Carlisle, Jake","8","8","6","6","-","-","2","-","-","-","94"
"2012","essendon","Carlisle, Jake","9","8","7","5","-","2","2","-","1","-","92"
"2012","essendon","Carlisle, Jake","10","8","7","5","-","-","2","-","-","-","97"
"2012","essendon","Carlisle, Jake","11","6","4","5","1","2","-","-","1","-","95"
"2012","essendon","Carlisle, Jake","13","6","6","9","-","1","2","-","-","-","94"
"2012","essendon","Carlisle, Jake","14","8","5","4","-","-","2","-","-","-","91"
"2012","essendon","Carlisle, Jake","15","6","7","4","-","-","2","1","-","-","97"
"2012","essendon","Carlisle, Jake","16","7","6","11","1","1","1","-","-","-","95"
"2012","essendon","Carlisle, Jake","17","6","2","6","1","-","2","-","-","-","95"
"2012","essendon","Carlisle, Jake","18","13","4","5","1","-","2","-","-","-","96"
"2012","essendon","Carlisle, Jake","19","9","5","4","-","1","4","-","-","-","97"
"2012","essendon","Carlisle, Jake","20","6","1","3","1","2","2","-","-","-","100"
"2012","essendon","Carlisle, Jake","21","4","2","3","3","1","3","-","-","-","65"
"2012","essendon","Carlisle, Jake","22","","","","","","","","","",""
"2012","essendon","Carlisle, Jake","23","","","","","","","","","",""
"2012","essendon","Colyer, Travis","1","","","","","","","","","",""
"2012","essendon","Colyer, Travis","2","","","","","","","","","",""
"2012","essendon","Colyer, Travis","3","","","","","","","","","",""
"2012","essendon","Colyer, Travis","4","","","","","","","","","",""
"2012","essendon","Colyer, Travis","5","","","","","","","","","",""
"2012","essendon","Colyer, Travis","6","6","2","3","-","-","2","-","-","1","26"
"2012","essendon","Colyer, Travis","7","1","-","1","-","-","2","-","-","-","24"
"2012","essendon","Colyer, Travis","8","","","","","","","","","",""
"2012","essendon","Colyer, Travis","9","6","2","5","3","-","2","1","-","1","77"
"2012","essendon","Colyer, Travis","10","13","3","2","1","-","3","1","-","1","81"
"2012","essendon","Colyer, Travis","11","","","","","","","","","",""
"2012","essendon","Colyer, Travis","13","","","","","","","","","",""
"2012","essendon","Colyer, Travis","14","","","","","","","","","",""
"2012","essendon","Colyer, Travis","15","","","","","","","","","",""
"2012","essendon","Colyer, Travis","16","","","","","","","","","",""
"2012","essendon","Colyer, Travis","17","","","","","","","","","",""
"2012","essendon","Colyer, Travis","18","","","","","","","","","",""
"2012","essendon","Colyer, Travis","19","10","4","4","1","1","4","1","-","-","81"
"2012","essendon","Colyer, Travis","20","14","4","7","1","-","2","-","-","1","79"
"2012","essendon","Colyer, Travis","21","","","","","","","","","",""
"2012","essendon","Colyer, Travis","22","","","","","","","","","",""
"2012","essendon","Colyer, Travis","23","","","","","","","","","",""
"2012","essendon","Crameri, Stewart","1","11","6","9","3","-","-","-","-","5","86"
