"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2008","stkilda","Allen, Jarryd","1","","","","","","","","","",""
"2008","stkilda","Allen, Jarryd","2","","","","","","","","","",""
"2008","stkilda","Allen, Jarryd","3","","","","","","","","","",""
"2008","stkilda","Allen, Jarryd","4","","","","","","","","","",""
"2008","stkilda","Allen, Jarryd","5","","","","","","","","","",""
"2008","stkilda","Allen, Jarryd","6","","","","","","","","","",""
"2008","stkilda","Allen, Jarryd","7","","","","","","","","","",""
"2008","stkilda","Allen, Jarryd","8","","","","","","","","","",""
"2008","stkilda","Allen, Jarryd","9","","","","","","","","","",""
"2008","stkilda","Allen, Jarryd","10","","","","","","","","","",""
"2008","stkilda","Allen, Jarryd","11","","","","","","","","","",""
"2008","stkilda","Allen, Jarryd","12","","","","","","","","","",""
"2008","stkilda","Allen, Jarryd","13","8","7","5","-","-","1","-","-","-","72"
"2008","stkilda","Allen, Jarryd","14","1","1","5","1","-","2","-","-","1","58"
"2008","stkilda","Allen, Jarryd","15","2","-","2","-","-","1","-","-","-","80"
"2008","stkilda","Allen, Jarryd","16","","","","","","","","","",""
"2008","stkilda","Allen, Jarryd","17","","","","","","","","","",""
"2008","stkilda","Allen, Jarryd","18","","","","","","","","","",""
"2008","stkilda","Allen, Jarryd","19","","","","","","","","","",""
"2008","stkilda","Allen, Jarryd","20","","","","","","","","","",""
"2008","stkilda","Allen, Jarryd","21","","","","","","","","","",""
"2008","stkilda","Allen, Jarryd","22","","","","","","","","","",""
"2008","stkilda","Allen, Jarryd","QF","","","","","","","","","",""
"2008","stkilda","Allen, Jarryd","SF","-","-","-","-","-","1","-","-","-","10"
"2008","stkilda","Allen, Jarryd","PF","","","","","","","","","",""
"2008","stkilda","Armitage, David","1","","","","","","","","","",""
"2008","stkilda","Armitage, David","2","","","","","","","","","",""
"2008","stkilda","Armitage, David","3","","","","","","","","","",""
"2008","stkilda","Armitage, David","4","","","","","","","","","",""
"2008","stkilda","Armitage, David","5","13","4","7","-","1","3","2","-","1","60"
"2008","stkilda","Armitage, David","6","5","3","2","-","1","5","1","-","-","47"
"2008","stkilda","Armitage, David","7","7","5","3","2","-","6","1","-","-","61"
"2008","stkilda","Armitage, David","8","3","3","6","1","2","1","2","-","-","53"
"2008","stkilda","Armitage, David","9","","","","","","","","","",""
"2008","stkilda","Armitage, David","10","7","5","9","1","1","4","-","-","1","67"
"2008","stkilda","Armitage, David","11","5","2","5","-","-","1","-","-","-","65"
"2008","stkilda","Armitage, David","12","","","","","","","","","",""
"2008","stkilda","Armitage, David","13","7","4","4","2","-","1","-","-","1","57"
"2008","stkilda","Armitage, David","14","7","5","7","-","-","1","1","-","-","47"
"2008","stkilda","Armitage, David","15","6","1","3","-","1","4","2","-","1","66"
"2008","stkilda","Armitage, David","16","4","3","3","-","1","4","-","-","2","61"
"2008","stkilda","Armitage, David","17","3","1","3","1","-","5","1","-","-","93"
"2008","stkilda","Armitage, David","18","","","","","","","","","",""
"2008","stkilda","Armitage, David","19","","","","","","","","","",""
"2008","stkilda","Armitage, David","20","","","","","","","","","",""
"2008","stkilda","Armitage, David","21","","","","","","","","","",""
"2008","stkilda","Armitage, David","22","","","","","","","","","",""
"2008","stkilda","Armitage, David","QF","","","","","","","","","",""
"2008","stkilda","Armitage, David","SF","6","2","4","-","2","1","-","-","-","66"
"2008","stkilda","Armitage, David","PF","4","1","-","2","1","7","-","-","-","59"
"2008","stkilda","Baker, Steven","1","","","","","","","","","",""
"2008","stkilda","Baker, Steven","2","","","","","","","","","",""
"2008","stkilda","Baker, Steven","3","","","","","","","","","",""
"2008","stkilda","Baker, Steven","4","","","","","","","","","",""
"2008","stkilda","Baker, Steven","5","","","","","","","","","",""
"2008","stkilda","Baker, Steven","6","9","5","6","3","1","5","-","-","-","92"
"2008","stkilda","Baker, Steven","7","3","3","3","1","1","-","-","-","-","89"
"2008","stkilda","Baker, Steven","8","","","","","","","","","",""
"2008","stkilda","Baker, Steven","9","","","","","","","","","",""
"2008","stkilda","Baker, Steven","10","","","","","","","","","",""
