"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2014","bullldogs","Austin, Mark","1","","","","","","","","","",""
"2014","bullldogs","Austin, Mark","2","","","","","","","","","",""
"2014","bullldogs","Austin, Mark","3","","","","","","","","","",""
"2014","bullldogs","Austin, Mark","4","","","","","","","","","",""
"2014","bullldogs","Austin, Mark","5","","","","","","","","","",""
"2014","bullldogs","Austin, Mark","6","","","","","","","","","",""
"2014","bullldogs","Austin, Mark","7","","","","","","","","","",""
"2014","bullldogs","Austin, Mark","8","","","","","","","","","",""
"2014","bullldogs","Austin, Mark","10","","","","","","","","","",""
"2014","bullldogs","Austin, Mark","11","","","","","","","","","",""
"2014","bullldogs","Austin, Mark","12","","","","","","","","","",""
"2014","bullldogs","Austin, Mark","13","4","1","7","2","1","1","-","-","-","88"
"2014","bullldogs","Austin, Mark","14","8","5","4","2","-","3","-","-","-","86"
"2014","bullldogs","Austin, Mark","15","6","2","5","-","1","1","-","-","-","96"
"2014","bullldogs","Austin, Mark","16","1","-","1","-","-","-","-","-","-","46"
"2014","bullldogs","Austin, Mark","17","3","2","3","-","-","1","-","-","-","84"
"2014","bullldogs","Austin, Mark","18","9","5","3","1","3","1","-","-","-","91"
"2014","bullldogs","Austin, Mark","19","5","4","5","1","1","4","-","-","-","96"
"2014","bullldogs","Austin, Mark","20","10","6","4","2","-","-","-","-","-","94"
"2014","bullldogs","Austin, Mark","21","4","2","3","1","-","1","-","-","-","94"
"2014","bullldogs","Austin, Mark","22","6","4","4","2","-","2","-","-","-","98"
"2014","bullldogs","Austin, Mark","23","1","1","3","-","-","-","-","-","-","48"
"2014","bullldogs","Bontempelli, Marcus","1","","","","","","","","","",""
"2014","bullldogs","Bontempelli, Marcus","2","","","","","","","","","",""
"2014","bullldogs","Bontempelli, Marcus","3","","","","","","","","","",""
"2014","bullldogs","Bontempelli, Marcus","4","","","","","","","","","",""
"2014","bullldogs","Bontempelli, Marcus","5","6","-","8","1","-","5","-","-","-","75"
"2014","bullldogs","Bontempelli, Marcus","6","","","","","","","","","",""
"2014","bullldogs","Bontempelli, Marcus","7","2","2","-","1","-","1","-","-","-","23"
"2014","bullldogs","Bontempelli, Marcus","8","","","","","","","","","",""
"2014","bullldogs","Bontempelli, Marcus","10","2","1","11","1","1","5","-","-","-","80"
"2014","bullldogs","Bontempelli, Marcus","11","12","3","4","-","-","3","-","3","-","82"
"2014","bullldogs","Bontempelli, Marcus","12","7","4","8","-","1","5","-","1","2","78"
"2014","bullldogs","Bontempelli, Marcus","13","11","5","11","1","-","4","1","1","2","82"
"2014","bullldogs","Bontempelli, Marcus","14","9","5","15","-","-","1","1","-","-","80"
"2014","bullldogs","Bontempelli, Marcus","15","11","3","6","-","-","3","2","-","-","76"
"2014","bullldogs","Bontempelli, Marcus","16","13","2","8","-","1","10","2","1","1","80"
"2014","bullldogs","Bontempelli, Marcus","17","8","3","8","-","-","-","1","1","1","82"
"2014","bullldogs","Bontempelli, Marcus","18","8","8","5","-","-","3","2","1","1","85"
"2014","bullldogs","Bontempelli, Marcus","19","5","1","8","-","1","2","-","-","-","85"
"2014","bullldogs","Bontempelli, Marcus","20","10","3","5","1","1","3","1","1","1","82"
"2014","bullldogs","Bontempelli, Marcus","21","8","2","15","-","-","8","2","3","1","80"
"2014","bullldogs","Bontempelli, Marcus","22","8","1","3","-","-","-","1","1","1","75"
"2014","bullldogs","Bontempelli, Marcus","23","13","4","6","-","-","2","2","2","-","85"
"2014","bullldogs","Boyd, Matthew","1","12","6","19","-","-","5","1","-","-","93"
"2014","bullldogs","Boyd, Matthew","2","13","3","5","-","1","7","-","-","-","78"
"2014","bullldogs","Boyd, Matthew","3","14","4","15","-","2","7","-","-","1","87"
