"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2008","hawthorn","Bateman, Chance","1","21","7","8","2","-","2","-","-","1","83"
"2008","hawthorn","Bateman, Chance","2","8","4","7","3","1","2","-","-","2","82"
"2008","hawthorn","Bateman, Chance","3","17","6","8","1","5","4","-","-","-","80"
"2008","hawthorn","Bateman, Chance","4","17","8","13","3","3","4","2","-","-","82"
"2008","hawthorn","Bateman, Chance","5","8","5","8","-","2","2","-","1","1","85"
"2008","hawthorn","Bateman, Chance","6","6","3","8","1","-","2","-","-","-","81"
"2008","hawthorn","Bateman, Chance","7","","","","","","","","","",""
"2008","hawthorn","Bateman, Chance","8","19","7","10","-","1","6","-","-","-","87"
"2008","hawthorn","Bateman, Chance","9","18","5","10","-","1","3","-","-","-","86"
"2008","hawthorn","Bateman, Chance","10","14","10","7","1","2","3","-","-","-","84"
"2008","hawthorn","Bateman, Chance","11","16","3","7","-","4","2","-","-","-","74"
"2008","hawthorn","Bateman, Chance","12","2","2","4","1","-","1","-","-","-","36"
"2008","hawthorn","Bateman, Chance","13","","","","","","","","","",""
"2008","hawthorn","Bateman, Chance","14","","","","","","","","","",""
"2008","hawthorn","Bateman, Chance","15","","","","","","","","","",""
"2008","hawthorn","Bateman, Chance","16","12","3","3","3","3","1","-","-","-","65"
"2008","hawthorn","Bateman, Chance","17","16","8","12","1","1","1","1","-","-","80"
"2008","hawthorn","Bateman, Chance","18","17","8","6","1","2","1","1","-","-","79"
"2008","hawthorn","Bateman, Chance","19","10","2","6","-","2","2","-","-","-","80"
"2008","hawthorn","Bateman, Chance","20","14","6","3","-","2","2","1","1","1","78"
"2008","hawthorn","Bateman, Chance","21","15","6","11","-","-","2","1","-","-","85"
"2008","hawthorn","Bateman, Chance","22","11","4","11","-","2","1","1","-","1","89"
"2008","hawthorn","Bateman, Chance","QF","10","3","6","1","1","5","-","-","-","79"
"2008","hawthorn","Bateman, Chance","PF","12","6","9","2","1","4","1","-","-","83"
"2008","hawthorn","Bateman, Chance","GF","12","4","4","2","1","2","1","-","1","74"
"2008","hawthorn","Birchall, Grant","1","10","4","13","1","2","3","-","-","-","90"
"2008","hawthorn","Birchall, Grant","2","12","5","7","1","3","1","-","-","-","89"
"2008","hawthorn","Birchall, Grant","3","15","7","8","1","1","2","-","-","-","90"
"2008","hawthorn","Birchall, Grant","4","8","7","18","-","1","2","-","-","-","96"
"2008","hawthorn","Birchall, Grant","5","11","6","10","1","1","3","-","-","-","83"
"2008","hawthorn","Birchall, Grant","6","10","6","10","-","1","1","-","-","-","85"
"2008","hawthorn","Birchall, Grant","7","14","7","10","-","-","1","-","-","-","86"
"2008","hawthorn","Birchall, Grant","8","13","6","11","1","-","1","-","-","1","88"
"2008","hawthorn","Birchall, Grant","9","16","8","7","1","-","3","-","-","-","94"
"2008","hawthorn","Birchall, Grant","10","11","5","11","-","-","3","-","-","-","81"
"2008","hawthorn","Birchall, Grant","11","1","-","8","1","-","2","-","-","-","95"
"2008","hawthorn","Birchall, Grant","12","12","9","10","-","-","1","-","-","-","86"
"2008","hawthorn","Birchall, Grant","13","10","2","10","1","-","-","-","-","-","90"
"2008","hawthorn","Birchall, Grant","14","10","10","17","2","-","1","1","-","-","88"
"2008","hawthorn","Birchall, Grant","15","9","4","6","-","2","3","-","-","-","87"
"2008","hawthorn","Birchall, Grant","16","10","6","11","2","-","2","-","-","-","93"
"2008","hawthorn","Birchall, Grant","17","11","6","10","-","-","-","-","-","-","86"
"2008","hawthorn","Birchall, Grant","18","18","10","10","-","1","-","-","-","-","83"
"2008","hawthorn","Birchall, Grant","19","8","7","11","1","1","4","-","-","-","85"
"2008","hawthorn","Birchall, Grant","20","11","8","9","1","-","2","-","-","-","84"
"2008","hawthorn","Birchall, Grant","21","14","6","14","-","-","1","1","-","-","79"
"2008","hawthorn","Birchall, Grant","22","11","5","16","1","-","1","-","-","-","83"
"2008","hawthorn","Birchall, Grant","QF","10","6","9","1","1","1","-","-","-","81"
"2008","hawthorn","Birchall, Grant","PF","13","12","10","-","1","2","-","-","-","86"
"2008","hawthorn","Birchall, Grant","GF","13","12","10","1","1","4","-","-","-","87"
"2008","hawthorn","Boyle, Tim","1","9","7","3","-","-","2","2","-","2","92"
"2008","hawthorn","Boyle, Tim","2","7","5","2","-","1","-","2","-","1","90"
"2008","hawthorn","Boyle, Tim","3","1","-","3","-","-","-","-","-","-","59"
"2008","hawthorn","Boyle, Tim","4","","","","","","","","","",""
"2008","hawthorn","Boyle, Tim","5","","","","","","","","","",""
"2008","hawthorn","Boyle, Tim","6","","","","","","","","","",""
"2008","hawthorn","Boyle, Tim","7","","","","","","","","","",""
"2008","hawthorn","Boyle, Tim","8","","","","","","","","","",""
"2008","hawthorn","Boyle, Tim","9","","","","","","","","","",""
"2008","hawthorn","Boyle, Tim","10","","","","","","","","","",""
"2008","hawthorn","Boyle, Tim","11","5","2","1","1","-","1","1","-","-","66"
"2008","hawthorn","Boyle, Tim","12","4","2","5","-","-","1","-","1","-","77"
"2008","hawthorn","Boyle, Tim","13","5","4","7","-","-","-","1","-","1","81"
"2008","hawthorn","Boyle, Tim","14","","","","","","","","","",""
"2008","hawthorn","Boyle, Tim","15","","","","","","","","","",""
"2008","hawthorn","Boyle, Tim","16","","","","","","","","","",""
"2008","hawthorn","Boyle, Tim","17","","","","","","","","","",""
"2008","hawthorn","Boyle, Tim","18","","","","","","","","","",""
"2008","hawthorn","Boyle, Tim","19","","","","","","","","","",""
"2008","hawthorn","Boyle, Tim","20","","","","","","","","","",""
"2008","hawthorn","Boyle, Tim","21","","","","","","","","","",""
"2008","hawthorn","Boyle, Tim","22","","","","","","","","","",""
"2008","hawthorn","Boyle, Tim","QF","","","","","","","","","",""
"2008","hawthorn","Boyle, Tim","PF","","","","","","","","","",""
"2008","hawthorn","Boyle, Tim","GF","","","","","","","","","",""
"2008","hawthorn","Brown, Campbell","1","","","","","","","","","",""
"2008","hawthorn","Brown, Campbell","2","11","6","7","1","4","4","-","-","-","83"
"2008","hawthorn","Brown, Campbell","3","11","4","2","-","-","1","-","-","-","100"
"2008","hawthorn","Brown, Campbell","4","7","4","11","-","2","2","-","-","-","100"
"2008","hawthorn","Brown, Campbell","5","7","3","5","-","-","2","-","-","-","100"
"2008","hawthorn","Brown, Campbell","6","10","4","4","-","1","4","-","-","-","95"
"2008","hawthorn","Brown, Campbell","7","7","5","9","2","1","1","-","-","-","100"
"2008","hawthorn","Brown, Campbell","8","18","8","5","1","2","-","-","-","-","100"
"2008","hawthorn","Brown, Campbell","9","12","7","4","2","1","2","-","-","-","94"
"2008","hawthorn","Brown, Campbell","10","13","8","8","1","1","-","-","-","-","90"
"2008","hawthorn","Brown, Campbell","11","6","3","4","-","-","-","-","-","-","100"
"2008","hawthorn","Brown, Campbell","12","14","12","9","1","2","5","-","-","-","100"
"2008","hawthorn","Brown, Campbell","13","7","6","7","-","1","2","-","-","-","99"
"2008","hawthorn","Brown, Campbell","14","11","4","8","-","1","1","-","-","-","91"
"2008","hawthorn","Brown, Campbell","15","7","2","2","1","2","2","-","-","-","97"
"2008","hawthorn","Brown, Campbell","16","7","5","3","1","-","1","-","-","-","87"
"2008","hawthorn","Brown, Campbell","17","11","7","2","-","2","4","2","1","3","94"
"2008","hawthorn","Brown, Campbell","18","8","6","12","1","-","2","-","-","-","97"
"2008","hawthorn","Brown, Campbell","19","15","9","5","2","1","4","-","-","1","92"
"2008","hawthorn","Brown, Campbell","20","9","5","4","1","1","4","2","-","-","98"
"2008","hawthorn","Brown, Campbell","21","7","3","2","3","-","6","4","-","-","88"
"2008","hawthorn","Brown, Campbell","22","8","4","3","-","1","1","3","-","-","64"
"2008","hawthorn","Brown, Campbell","QF","7","6","5","-","1","1","1","-","-","87"
"2008","hawthorn","Brown, Campbell","PF","10","6","4","1","1","1","1","-","1","84"
"2008","hawthorn","Brown, Campbell","GF","11","10","5","1","1","1","1","-","1","92"
"2008","hawthorn","Campbell, Robert","1","4","4","8","-","1","1","2","7","-","96"
"2008","hawthorn","Campbell, Robert","2","2","2","12","2","-","2","1","7","-","62"
"2008","hawthorn","Campbell, Robert","3","5","2","2","1","2","2","-","11","-","53"
"2008","hawthorn","Campbell, Robert","4","2","5","7","-","-","2","-","13","-","55"
"2008","hawthorn","Campbell, Robert","5","1","1","2","1","-","5","-","17","-","61"
"2008","hawthorn","Campbell, Robert","6","4","4","8","3","2","4","-","15","-","56"
"2008","hawthorn","Campbell, Robert","7","4","7","6","-","1","2","1","21","-","59"
"2008","hawthorn","Campbell, Robert","8","4","1","3","-","2","3","-","18","-","58"
"2008","hawthorn","Campbell, Robert","9","5","6","8","2","1","4","1","15","-","69"
"2008","hawthorn","Campbell, Robert","10","4","2","4","-","3","-","1","8","1","55"
"2008","hawthorn","Campbell, Robert","11","2","2","7","1","-","3","-","23","-","56"
"2008","hawthorn","Campbell, Robert","12","5","3","4","-","-","1","-","19","-","64"
"2008","hawthorn","Campbell, Robert","13","5","9","13","1","-","1","-","17","-","60"
"2008","hawthorn","Campbell, Robert","14","4","2","10","1","2","3","-","19","-","74"
"2008","hawthorn","Campbell, Robert","15","3","2","5","-","1","5","-","15","-","58"
"2008","hawthorn","Campbell, Robert","16","5","3","8","3","2","-","-","13","-","52"
"2008","hawthorn","Campbell, Robert","17","3","4","10","-","-","1","-","10","-","53"
"2008","hawthorn","Campbell, Robert","18","6","5","9","2","2","5","-","15","-","66"
"2008","hawthorn","Campbell, Robert","19","4","4","6","-","2","2","-","15","-","54"
"2008","hawthorn","Campbell, Robert","20","2","2","8","1","4","1","-","21","-","56"
"2008","hawthorn","Campbell, Robert","21","","","","","","","","","",""
"2008","hawthorn","Campbell, Robert","22","7","5","4","2","1","2","1","19","-","63"
"2008","hawthorn","Campbell, Robert","QF","3","3","6","3","-","3","-","14","-","71"
"2008","hawthorn","Campbell, Robert","PF","4","3","5","1","4","2","-","12","-","68"
"2008","hawthorn","Campbell, Robert","GF","5","3","5","-","-","1","-","14","-","67"
"2008","hawthorn","Clarke, Tim","1","7","6","7","1","-","-","-","-","1","65"
"2008","hawthorn","Clarke, Tim","2","","","","","","","","","",""
"2008","hawthorn","Clarke, Tim","3","","","","","","","","","",""
"2008","hawthorn","Clarke, Tim","4","7","4","4","2","-","2","1","-","-","100"
"2008","hawthorn","Clarke, Tim","5","3","2","3","1","-","-","-","-","-","74"
"2008","hawthorn","Clarke, Tim","6","","","","","","","","","",""
"2008","hawthorn","Clarke, Tim","7","","","","","","","","","",""
"2008","hawthorn","Clarke, Tim","8","","","","","","","","","",""
"2008","hawthorn","Clarke, Tim","9","6","6","4","1","-","1","1","-","1","90"
"2008","hawthorn","Clarke, Tim","10","5","5","10","-","-","1","-","-","-","74"
"2008","hawthorn","Clarke, Tim","11","11","5","7","1","2","3","1","-","2","86"
"2008","hawthorn","Clarke, Tim","12","3","2","9","-","-","-","-","-","-","93"
"2008","hawthorn","Clarke, Tim","13","","","","","","","","","",""
"2008","hawthorn","Clarke, Tim","14","7","8","14","-","-","3","-","-","-","87"
"2008","hawthorn","Clarke, Tim","15","","","","","","","","","",""
"2008","hawthorn","Clarke, Tim","16","","","","","","","","","",""
"2008","hawthorn","Clarke, Tim","17","","","","","","","","","",""
"2008","hawthorn","Clarke, Tim","18","","","","","","","","","",""
"2008","hawthorn","Clarke, Tim","19","","","","","","","","","",""
"2008","hawthorn","Clarke, Tim","20","","","","","","","","","",""
"2008","hawthorn","Clarke, Tim","21","","","","","","","","","",""
"2008","hawthorn","Clarke, Tim","22","","","","","","","","","",""
"2008","hawthorn","Clarke, Tim","QF","","","","","","","","","",""
"2008","hawthorn","Clarke, Tim","PF","","","","","","","","","",""
"2008","hawthorn","Clarke, Tim","GF","","","","","","","","","",""
"2008","hawthorn","Crawford, Shane","1","","","","","","","","","",""
"2008","hawthorn","Crawford, Shane","2","","","","","","","","","",""
"2008","hawthorn","Crawford, Shane","3","","","","","","","","","",""
"2008","hawthorn","Crawford, Shane","4","9","9","19","-","1","3","1","-","-","85"
"2008","hawthorn","Crawford, Shane","5","11","3","17","1","-","5","-","-","1","92"
"2008","hawthorn","Crawford, Shane","6","11","3","14","-","1","5","-","-","-","84"
"2008","hawthorn","Crawford, Shane","7","11","4","14","1","1","3","-","-","-","83"
"2008","hawthorn","Crawford, Shane","8","3","1","6","1","-","3","-","-","-","84"
"2008","hawthorn","Crawford, Shane","9","","","","","","","","","",""
"2008","hawthorn","Crawford, Shane","10","","","","","","","","","",""
"2008","hawthorn","Crawford, Shane","11","","","","","","","","","",""
"2008","hawthorn","Crawford, Shane","12","","","","","","","","","",""
