"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2013","hawthorn","Anderson, Jed","1","5","2","1","-","1","1","-","-","-","26"
"2013","hawthorn","Anderson, Jed","2","6","3","4","-","3","4","-","-","-","82"
"2013","hawthorn","Anderson, Jed","3","11","1","5","-","1","3","1","-","2","75"
"2013","hawthorn","Anderson, Jed","4","","","","","","","","","",""
"2013","hawthorn","Anderson, Jed","5","","","","","","","","","",""
"2013","hawthorn","Anderson, Jed","6","","","","","","","","","",""
"2013","hawthorn","Anderson, Jed","7","","","","","","","","","",""
"2013","hawthorn","Anderson, Jed","8","","","","","","","","","",""
"2013","hawthorn","Anderson, Jed","9","","","","","","","","","",""
"2013","hawthorn","Anderson, Jed","10","","","","","","","","","",""
"2013","hawthorn","Anderson, Jed","12","","","","","","","","","",""
"2013","hawthorn","Anderson, Jed","13","","","","","","","","","",""
"2013","hawthorn","Anderson, Jed","14","","","","","","","","","",""
"2013","hawthorn","Anderson, Jed","15","","","","","","","","","",""
"2013","hawthorn","Anderson, Jed","16","","","","","","","","","",""
"2013","hawthorn","Anderson, Jed","17","","","","","","","","","",""
"2013","hawthorn","Anderson, Jed","18","","","","","","","","","",""
"2013","hawthorn","Anderson, Jed","19","","","","","","","","","",""
"2013","hawthorn","Anderson, Jed","20","","","","","","","","","",""
"2013","hawthorn","Anderson, Jed","21","","","","","","","","","",""
"2013","hawthorn","Anderson, Jed","22","6","2","10","2","1","3","-","-","-","86"
"2013","hawthorn","Anderson, Jed","23","2","-","1","-","1","2","1","-","-","22"
"2013","hawthorn","Anderson, Jed","QF","5","3","1","1","-","2","1","-","1","30"
"2013","hawthorn","Anderson, Jed","PF","","","","","","","","","",""
"2013","hawthorn","Anderson, Jed","GF","","","","","","","","","",""
"2013","hawthorn","Bailey, Max","1","3","2","6","2","-","2","-","18","-","74"
"2013","hawthorn","Bailey, Max","2","8","3","7","1","1","2","-","28","-","75"
"2013","hawthorn","Bailey, Max","3","2","1","3","1","-","4","-","16","-","50"
"2013","hawthorn","Bailey, Max","4","5","3","7","1","2","4","-","33","-","73"
"2013","hawthorn","Bailey, Max","5","9","2","2","-","3","4","3","3","-","56"
"2013","hawthorn","Bailey, Max","6","","","","","","","","","",""
"2013","hawthorn","Bailey, Max","7","4","1","1","1","2","-","1","32","-","74"
"2013","hawthorn","Bailey, Max","8","6","-","5","6","5","2","1","29","-","69"
"2013","hawthorn","Bailey, Max","9","6","4","9","-","3","4","1","33","-","74"
"2013","hawthorn","Bailey, Max","10","","","","","","","","","",""
"2013","hawthorn","Bailey, Max","12","3","-","2","-","1","3","-","25","-","54"
"2013","hawthorn","Bailey, Max","13","9","5","5","2","-","4","-","18","-","78"
"2013","hawthorn","Bailey, Max","14","","","","","","","","","",""
"2013","hawthorn","Bailey, Max","15","2","2","4","2","1","-","-","10","-","47"
"2013","hawthorn","Bailey, Max","16","1","1","1","2","1","7","-","29","-","79"
"2013","hawthorn","Bailey, Max","17","1","4","5","1","1","3","-","20","-","78"
"2013","hawthorn","Bailey, Max","18","6","2","6","-","-","2","-","23","-","74"
"2013","hawthorn","Bailey, Max","19","","","","","","","","","",""
"2013","hawthorn","Bailey, Max","20","","","","","","","","","",""
"2013","hawthorn","Bailey, Max","21","5","3","3","2","-","4","-","14","1","53"
"2013","hawthorn","Bailey, Max","22","5","3","3","2","-","1","-","22","-","68"
"2013","hawthorn","Bailey, Max","23","","","","","","","","","",""
