"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2013","essendon","Baguley, Mark","1","6","4","1","3","1","3","-","-","-","90"
"2013","essendon","Baguley, Mark","2","12","7","6","2","2","5","-","-","-","94"
"2013","essendon","Baguley, Mark","3","","","","","","","","","",""
"2013","essendon","Baguley, Mark","4","8","9","11","2","3","-","-","-","-","93"
"2013","essendon","Baguley, Mark","5","8","2","3","1","2","2","-","-","-","95"
"2013","essendon","Baguley, Mark","6","15","6","8","1","2","2","1","-","1","96"
"2013","essendon","Baguley, Mark","7","8","5","3","1","2","2","-","-","-","86"
"2013","essendon","Baguley, Mark","8","6","3","9","1","2","3","-","-","-","86"
"2013","essendon","Baguley, Mark","9","5","2","4","-","1","2","-","-","-","89"
"2013","essendon","Baguley, Mark","10","9","5","6","-","3","3","-","-","-","95"
"2013","essendon","Baguley, Mark","11","13","5","8","2","1","2","-","-","-","95"
"2013","essendon","Baguley, Mark","12","7","5","10","1","-","2","-","-","-","89"
"2013","essendon","Baguley, Mark","14","11","7","4","-","1","3","-","-","-","92"
"2013","essendon","Baguley, Mark","15","11","9","7","-","1","2","-","-","-","89"
"2013","essendon","Baguley, Mark","16","9","4","4","-","2","5","-","-","-","93"
"2013","essendon","Baguley, Mark","17","6","5","14","1","1","3","-","-","-","96"
"2013","essendon","Baguley, Mark","18","7","4","11","-","1","3","-","1","-","98"
"2013","essendon","Baguley, Mark","19","5","2","10","3","-","5","-","-","-","95"
"2013","essendon","Baguley, Mark","20","7","7","12","-","-","3","1","-","-","94"
"2013","essendon","Baguley, Mark","21","6","8","15","-","-","4","-","-","-","94"
"2013","essendon","Baguley, Mark","22","12","6","6","2","1","1","-","-","-","94"
"2013","essendon","Baguley, Mark","23","6","6","7","1","1","4","-","-","-","95"
"2013","essendon","Bellchambers, Tom","1","5","2","3","3","1","1","1","26","1","83"
"2013","essendon","Bellchambers, Tom","2","9","7","3","1","2","1","4","21","-","87"
"2013","essendon","Bellchambers, Tom","3","3","2","4","1","1","1","-","33","-","85"
