"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2010","adelaide","Armstrong, Tony","1","5","4","6","1","-","-","-","-","-","74"
"2010","adelaide","Armstrong, Tony","2","","","","","","","","","",""
"2010","adelaide","Armstrong, Tony","3","","","","","","","","","",""
"2010","adelaide","Armstrong, Tony","4","","","","","","","","","",""
"2010","adelaide","Armstrong, Tony","5","","","","","","","","","",""
"2010","adelaide","Armstrong, Tony","6","","","","","","","","","",""
"2010","adelaide","Armstrong, Tony","7","","","","","","","","","",""
"2010","adelaide","Armstrong, Tony","8","20","13","5","1","1","4","-","-","-","70"
"2010","adelaide","Armstrong, Tony","9","","","","","","","","","",""
"2010","adelaide","Armstrong, Tony","10","9","3","8","-","1","5","-","-","-","73"
"2010","adelaide","Armstrong, Tony","11","11","9","4","-","1","1","-","-","-","80"
"2010","adelaide","Armstrong, Tony","12","12","10","9","-","1","1","-","-","-","67"
"2010","adelaide","Armstrong, Tony","13","12","3","5","1","-","-","-","-","-","69"
"2010","adelaide","Armstrong, Tony","14","7","2","7","-","2","4","-","-","-","76"
"2010","adelaide","Armstrong, Tony","15","4","1","7","-","-","1","-","-","-","69"
"2010","adelaide","Armstrong, Tony","16","","","","","","","","","",""
"2010","adelaide","Armstrong, Tony","17","4","1","5","1","-","2","-","-","-","65"
"2010","adelaide","Armstrong, Tony","18","","","","","","","","","",""
"2010","adelaide","Armstrong, Tony","19","","","","","","","","","",""
"2010","adelaide","Armstrong, Tony","20","","","","","","","","","",""
"2010","adelaide","Armstrong, Tony","21","","","","","","","","","",""
"2010","adelaide","Armstrong, Tony","22","","","","","","","","","",""
"2010","adelaide","Bock, Nathan","1","12","3","5","-","1","3","1","2","-","98"
"2010","adelaide","Bock, Nathan","2","14","5","7","-","1","1","-","-","-","96"
"2010","adelaide","Bock, Nathan","3","10","5","6","1","-","1","-","-","1","46"
"2010","adelaide","Bock, Nathan","4","","","","","","","","","",""
"2010","adelaide","Bock, Nathan","5","","","","","","","","","",""
"2010","adelaide","Bock, Nathan","6","3","4","11","1","-","3","-","-","-","89"
"2010","adelaide","Bock, Nathan","7","11","6","9","-","1","1","-","-","-","97"
"2010","adelaide","Bock, Nathan","8","17","16","8","-","-","-","-","2","-","80"
"2010","adelaide","Bock, Nathan","9","9","5","5","1","-","1","-","-","-","98"
"2010","adelaide","Bock, Nathan","10","10","9","15","-","-","4","-","-","-","76"
"2010","adelaide","Bock, Nathan","11","","","","","","","","","",""
"2010","adelaide","Bock, Nathan","12","16","8","5","2","1","-","-","-","-","94"
"2010","adelaide","Bock, Nathan","13","","","","","","","","","",""
"2010","adelaide","Bock, Nathan","14","","","","","","","","","",""
"2010","adelaide","Bock, Nathan","15","","","","","","","","","",""
"2010","adelaide","Bock, Nathan","16","","","","","","","","","",""
"2010","adelaide","Bock, Nathan","17","6","6","9","1","-","2","-","-","-","91"
"2010","adelaide","Bock, Nathan","18","13","7","5","-","1","3","-","-","-","90"
"2010","adelaide","Bock, Nathan","19","25","11","6","-","-","1","-","-","-","90"
"2010","adelaide","Bock, Nathan","20","11","6","8","1","-","1","-","-","-","89"
"2010","adelaide","Bock, Nathan","21","","","","","","","","","",""
"2010","adelaide","Bock, Nathan","22","","","","","","","","","",""
"2010","adelaide","Burton, Brett","1","","","","","","","","","",""
"2010","adelaide","Burton, Brett","2","11","4","2","1","-","2","1","-","-","76"
"2010","adelaide","Burton, Brett","3","13","6","3","-","2","4","3","-","2","92"
"2010","adelaide","Burton, Brett","4","11","6","5","1","3","3","1","3","3","77"
"2010","adelaide","Burton, Brett","5","10","7","7","2","1","2","2","2","-","83"
"2010","adelaide","Burton, Brett","6","8","6","3","1","-","2","-","-","1","79"
"2010","adelaide","Burton, Brett","7","11","7","1","1","-","1","-","-","2","74"
"2010","adelaide","Burton, Brett","8","","","","","","","","","",""
"2010","adelaide","Burton, Brett","9","","","","","","","","","",""
"2010","adelaide","Burton, Brett","10","","","","","","","","","",""
"2010","adelaide","Burton, Brett","11","","","","","","","","","",""
"2010","adelaide","Burton, Brett","12","","","","","","","","","",""
"2010","adelaide","Burton, Brett","13","","","","","","","","","",""
"2010","adelaide","Burton, Brett","14","","","","","","","","","",""
"2010","adelaide","Burton, Brett","15","","","","","","","","","",""
"2010","adelaide","Burton, Brett","16","","","","","","","","","",""
"2010","adelaide","Burton, Brett","17","","","","","","","","","",""
"2010","adelaide","Burton, Brett","18","","","","","","","","","",""
"2010","adelaide","Burton, Brett","19","","","","","","","","","",""
"2010","adelaide","Burton, Brett","20","","","","","","","","","",""
"2010","adelaide","Burton, Brett","21","","","","","","","","","",""
"2010","adelaide","Burton, Brett","22","","","","","","","","","",""
"2010","adelaide","Cook, Myke","1","8","4","13","1","-","1","-","1","1","78"
"2010","adelaide","Cook, Myke","2","6","3","11","3","-","-","-","-","-","68"
"2010","adelaide","Cook, Myke","3","6","2","6","1","-","-","1","2","-","81"
"2010","adelaide","Cook, Myke","4","3","-","16","-","1","2","-","2","-","78"
"2010","adelaide","Cook, Myke","5","8","5","10","1","1","6","-","1","1","76"
