"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2012","kangaroos","Adams, Leigh","1","9","1","10","2","2","2","2","-","1","79"
"2012","kangaroos","Adams, Leigh","2","12","6","25","1","-","4","1","-","2","79"
"2012","kangaroos","Adams, Leigh","3","8","-","7","1","2","4","2","-","1","83"
"2012","kangaroos","Adams, Leigh","4","11","5","5","2","1","6","-","-","-","82"
"2012","kangaroos","Adams, Leigh","5","8","1","6","1","3","4","2","-","3","71"
"2012","kangaroos","Adams, Leigh","6","10","3","13","-","-","1","-","-","1","78"
"2012","kangaroos","Adams, Leigh","7","7","2","4","-","-","6","1","-","1","81"
"2012","kangaroos","Adams, Leigh","8","7","-","12","2","-","3","-","1","-","81"
"2012","kangaroos","Adams, Leigh","9","9","2","16","3","3","4","-","-","1","90"
"2012","kangaroos","Adams, Leigh","10","13","3","4","-","-","2","1","-","-","82"
"2012","kangaroos","Adams, Leigh","12","13","4","8","1","-","3","-","-","2","84"
"2012","kangaroos","Adams, Leigh","13","14","4","12","-","1","2","3","-","2","84"
"2012","kangaroos","Adams, Leigh","14","17","6","15","-","-","6","2","-","-","75"
"2012","kangaroos","Adams, Leigh","15","10","4","9","-","1","3","-","-","-","76"
"2012","kangaroos","Adams, Leigh","16","12","4","5","-","-","3","1","-","-","72"
"2012","kangaroos","Adams, Leigh","17","12","5","8","1","1","3","-","-","-","83"
"2012","kangaroos","Adams, Leigh","18","6","-","3","1","2","3","2","-","-","56"
"2012","kangaroos","Adams, Leigh","19","","","","","","","","","",""
"2012","kangaroos","Adams, Leigh","20","2","-","2","-","-","-","-","-","1","17"
"2012","kangaroos","Adams, Leigh","21","","","","","","","","","",""
"2012","kangaroos","Adams, Leigh","22","","","","","","","","","",""
"2012","kangaroos","Adams, Leigh","23","","","","","","","","","",""
"2012","kangaroos","Adams, Leigh","EF","","","","","","","","","",""
"2012","kangaroos","Anthony, Liam","1","14","6","9","-","1","3","-","-","-","77"
"2012","kangaroos","Anthony, Liam","2","16","5","22","-","-","-","2","1","1","75"
"2012","kangaroos","Anthony, Liam","3","14","3","11","-","3","6","1","-","-","78"
"2012","kangaroos","Anthony, Liam","4","15","2","15","1","3","4","-","-","-","73"
"2012","kangaroos","Anthony, Liam","5","10","4","13","1","-","3","-","-","1","73"
"2012","kangaroos","Anthony, Liam","6","12","6","12","2","-","2","-","-","1","70"
"2012","kangaroos","Anthony, Liam","7","14","5","13","-","1","2","2","-","-","73"
"2012","kangaroos","Anthony, Liam","8","","","","","","","","","",""
"2012","kangaroos","Anthony, Liam","9","","","","","","","","","",""
"2012","kangaroos","Anthony, Liam","10","","","","","","","","","",""
"2012","kangaroos","Anthony, Liam","12","","","","","","","","","",""
"2012","kangaroos","Anthony, Liam","13","7","2","11","-","-","2","-","-","1","69"
"2012","kangaroos","Anthony, Liam","14","14","9","14","-","2","4","-","-","-","64"
"2012","kangaroos","Anthony, Liam","15","11","6","10","1","1","1","-","-","1","71"
"2012","kangaroos","Anthony, Liam","16","10","3","13","-","-","2","-","-","-","70"
"2012","kangaroos","Anthony, Liam","17","13","9","13","1","-","3","2","-","-","71"
"2012","kangaroos","Anthony, Liam","18","12","5","16","-","-","3","1","-","2","75"
"2012","kangaroos","Anthony, Liam","19","15","6","13","-","-","-","2","-","-","74"
"2012","kangaroos","Anthony, Liam","20","17","5","10","-","2","6","-","-","-","86"
"2012","kangaroos","Anthony, Liam","21","16","10","5","1","-","4","-","1","1","75"
"2012","kangaroos","Anthony, Liam","22","11","8","14","1","-","3","-","-","1","84"
"2012","kangaroos","Anthony, Liam","23","15","8","12","-","-","6","-","1","1","80"
"2012","kangaroos","Anthony, Liam","EF","8","4","4","-","-","-","-","-","-","73"
"2012","kangaroos","Atley, Shaun","1","8","2","8","-","1","1","-","-","-","95"
"2012","kangaroos","Atley, Shaun","2","7","2","18","1","2","-","-","-","-","99"
"2012","kangaroos","Atley, Shaun","3","7","2","13","1","1","1","-","-","-","94"
"2012","kangaroos","Atley, Shaun","4","6","3","15","1","1","2","-","-","-","94"
"2012","kangaroos","Atley, Shaun","5","12","3","14","-","1","-","-","-","-","97"
"2012","kangaroos","Atley, Shaun","6","12","5","8","1","1","-","-","-","-","90"
"2012","kangaroos","Atley, Shaun","7","9","2","10","-","-","5","-","-","-","93"
"2012","kangaroos","Atley, Shaun","8","7","3","7","-","-","4","-","-","-","90"
"2012","kangaroos","Atley, Shaun","9","8","2","12","-","1","2","-","-","-","85"
"2012","kangaroos","Atley, Shaun","10","7","2","10","-","1","-","1","-","-","91"
