"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2009","brisbanel","Adcock, Jed","1","7","6","11","-","1","3","-","-","1","74"
"2009","brisbanel","Adcock, Jed","2","8","2","14","1","-","2","-","-","-","84"
"2009","brisbanel","Adcock, Jed","3","15","4","10","2","1","12","1","-","-","83"
"2009","brisbanel","Adcock, Jed","4","9","4","16","-","1","1","1","-","-","71"
"2009","brisbanel","Adcock, Jed","5","9","-","4","-","1","12","-","-","-","87"
"2009","brisbanel","Adcock, Jed","6","4","4","11","-","-","1","-","-","-","87"
"2009","brisbanel","Adcock, Jed","7","8","6","8","-","1","2","1","-","-","81"
"2009","brisbanel","Adcock, Jed","8","10","7","7","-","1","4","-","-","-","88"
"2009","brisbanel","Adcock, Jed","9","15","10","12","1","1","6","-","-","-","88"
"2009","brisbanel","Adcock, Jed","10","22","11","8","1","-","3","1","-","-","86"
"2009","brisbanel","Adcock, Jed","11","12","7","6","1","-","3","-","-","-","86"
"2009","brisbanel","Adcock, Jed","12","13","6","6","-","2","4","-","-","-","90"
"2009","brisbanel","Adcock, Jed","13","14","8","12","1","3","4","-","-","-","88"
"2009","brisbanel","Adcock, Jed","14","10","2","19","-","-","8","-","-","-","88"
"2009","brisbanel","Adcock, Jed","15","2","-","1","1","-","-","-","-","-","4"
"2009","brisbanel","Adcock, Jed","16","","","","","","","","","",""
"2009","brisbanel","Adcock, Jed","17","","","","","","","","","",""
"2009","brisbanel","Adcock, Jed","18","","","","","","","","","",""
"2009","brisbanel","Adcock, Jed","19","","","","","","","","","",""
"2009","brisbanel","Adcock, Jed","20","","","","","","","","","",""
"2009","brisbanel","Adcock, Jed","21","","","","","","","","","",""
"2009","brisbanel","Adcock, Jed","22","","","","","","","","","",""
"2009","brisbanel","Adcock, Jed","EF","","","","","","","","","",""
"2009","brisbanel","Adcock, Jed","SF","4","2","7","-","-","3","-","-","-","64"
"2009","brisbanel","Austin, Matt","1","","","","","","","","","",""
"2009","brisbanel","Austin, Matt","2","","","","","","","","","",""
"2009","brisbanel","Austin, Matt","3","","","","","","","","","",""
"2009","brisbanel","Austin, Matt","4","","","","","","","","","",""
"2009","brisbanel","Austin, Matt","5","","","","","","","","","",""
"2009","brisbanel","Austin, Matt","6","","","","","","","","","",""
"2009","brisbanel","Austin, Matt","7","","","","","","","","","",""
"2009","brisbanel","Austin, Matt","8","7","4","3","-","2","3","-","-","-","68"
"2009","brisbanel","Austin, Matt","9","6","4","4","1","1","3","1","-","-","61"
