"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2009","essendon","Atkinson, Jarrod","1","","","","","","","","","",""
"2009","essendon","Atkinson, Jarrod","2","","","","","","","","","",""
"2009","essendon","Atkinson, Jarrod","3","","","","","","","","","",""
"2009","essendon","Atkinson, Jarrod","4","","","","","","","","","",""
"2009","essendon","Atkinson, Jarrod","5","","","","","","","","","",""
"2009","essendon","Atkinson, Jarrod","6","","","","","","","","","",""
"2009","essendon","Atkinson, Jarrod","7","","","","","","","","","",""
"2009","essendon","Atkinson, Jarrod","8","","","","","","","","","",""
"2009","essendon","Atkinson, Jarrod","9","","","","","","","","","",""
"2009","essendon","Atkinson, Jarrod","10","","","","","","","","","",""
"2009","essendon","Atkinson, Jarrod","11","","","","","","","","","",""
"2009","essendon","Atkinson, Jarrod","12","","","","","","","","","",""
"2009","essendon","Atkinson, Jarrod","13","","","","","","","","","",""
"2009","essendon","Atkinson, Jarrod","14","","","","","","","","","",""
"2009","essendon","Atkinson, Jarrod","15","","","","","","","","","",""
"2009","essendon","Atkinson, Jarrod","16","","","","","","","","","",""
"2009","essendon","Atkinson, Jarrod","17","","","","","","","","","",""
"2009","essendon","Atkinson, Jarrod","18","","","","","","","","","",""
"2009","essendon","Atkinson, Jarrod","19","11","5","9","1","-","2","-","-","-","82"
"2009","essendon","Atkinson, Jarrod","20","13","5","6","-","2","2","1","-","-","90"
"2009","essendon","Atkinson, Jarrod","21","4","3","8","3","1","1","-","-","-","83"
"2009","essendon","Atkinson, Jarrod","22","5","4","11","-","1","8","1","-","-","84"
"2009","essendon","Atkinson, Jarrod","EF","4","5","9","1","-","6","-","-","-","86"
"2009","essendon","Bellchambers, Tom","1","","","","","","","","","",""
"2009","essendon","Bellchambers, Tom","2","","","","","","","","","",""
"2009","essendon","Bellchambers, Tom","3","","","","","","","","","",""
"2009","essendon","Bellchambers, Tom","4","","","","","","","","","",""
"2009","essendon","Bellchambers, Tom","5","","","","","","","","","",""
"2009","essendon","Bellchambers, Tom","6","","","","","","","","","",""
"2009","essendon","Bellchambers, Tom","7","4","3","2","-","3","-","1","10","1","31"
"2009","essendon","Bellchambers, Tom","8","-","2","3","1","-","-","-","6","-","28"
"2009","essendon","Bellchambers, Tom","9","2","2","4","-","1","1","-","7","1","44"
"2009","essendon","Bellchambers, Tom","10","-","1","2","-","-","1","-","4","-","29"
"2009","essendon","Bellchambers, Tom","11","","","","","","","","","",""
"2009","essendon","Bellchambers, Tom","12","","","","","","","","","",""
"2009","essendon","Bellchambers, Tom","13","","","","","","","","","",""
"2009","essendon","Bellchambers, Tom","14","","","","","","","","","",""
"2009","essendon","Bellchambers, Tom","15","","","","","","","","","",""
"2009","essendon","Bellchambers, Tom","16","","","","","","","","","",""
"2009","essendon","Bellchambers, Tom","17","","","","","","","","","",""
"2009","essendon","Bellchambers, Tom","18","","","","","","","","","",""
"2009","essendon","Bellchambers, Tom","19","","","","","","","","","",""
"2009","essendon","Bellchambers, Tom","20","4","5","9","1","-","3","-","13","-","74"
"2009","essendon","Bellchambers, Tom","21","1","2","5","4","1","3","-","15","-","62"
"2009","essendon","Bellchambers, Tom","22","","","","","","","","","",""
"2009","essendon","Bellchambers, Tom","EF","","","","","","","","","",""
"2009","essendon","Daniher, Darcy","1","","","","","","","","","",""
"2009","essendon","Daniher, Darcy","2","15","11","7","1","1","-","-","-","-","88"
