"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2011","brisbanel","Adcock, Jed","1","9","2","7","1","1","2","-","-","-","90"
"2011","brisbanel","Adcock, Jed","2","14","6","12","-","4","6","-","-","-","91"
"2011","brisbanel","Adcock, Jed","3","18","9","8","1","5","6","-","-","-","91"
"2011","brisbanel","Adcock, Jed","5","17","7","11","1","2","5","1","-","-","84"
"2011","brisbanel","Adcock, Jed","6","14","5","8","-","1","5","-","-","1","88"
"2011","brisbanel","Adcock, Jed","7","15","2","8","1","1","5","1","-","-","87"
"2011","brisbanel","Adcock, Jed","8","11","5","13","1","2","4","1","-","-","85"
"2011","brisbanel","Adcock, Jed","9","22","11","4","-","2","2","-","-","1","95"
"2011","brisbanel","Adcock, Jed","10","10","6","4","1","-","1","-","-","-","91"
"2011","brisbanel","Adcock, Jed","11","10","5","5","4","-","1","-","-","-","91"
"2011","brisbanel","Adcock, Jed","12","8","1","5","-","1","3","-","-","-","91"
"2011","brisbanel","Adcock, Jed","13","","","","","","","","","",""
"2011","brisbanel","Adcock, Jed","14","","","","","","","","","",""
"2011","brisbanel","Adcock, Jed","15","9","6","9","-","-","1","-","-","-","87"
"2011","brisbanel","Adcock, Jed","16","8","2","6","2","3","4","-","-","-","95"
"2011","brisbanel","Adcock, Jed","17","8","7","13","3","1","4","-","-","-","93"
"2011","brisbanel","Adcock, Jed","18","15","7","12","1","1","2","-","-","-","91"
"2011","brisbanel","Adcock, Jed","20","16","10","4","-","-","3","-","-","-","94"
"2011","brisbanel","Adcock, Jed","21","10","4","8","2","4","3","1","-","-","94"
"2011","brisbanel","Adcock, Jed","22","13","9","8","2","2","2","-","-","-","87"
"2011","brisbanel","Adcock, Jed","23","14","7","2","-","1","2","1","-","-","93"
"2011","brisbanel","Adcock, Jed","24","11","6","3","1","2","9","-","-","-","89"
"2011","brisbanel","Austin, Matt","1","","","","","","","","","",""
"2011","brisbanel","Austin, Matt","2","","","","","","","","","",""
"2011","brisbanel","Austin, Matt","3","","","","","","","","","",""
"2011","brisbanel","Austin, Matt","5","","","","","","","","","",""
"2011","brisbanel","Austin, Matt","6","","","","","","","","","",""
"2011","brisbanel","Austin, Matt","7","","","","","","","","","",""
"2011","brisbanel","Austin, Matt","8","","","","","","","","","",""
"2011","brisbanel","Austin, Matt","9","5","3","6","-","1","1","-","-","-","82"
"2011","brisbanel","Austin, Matt","10","6","4","8","-","1","6","-","-","-","77"
"2011","brisbanel","Austin, Matt","11","6","2","2","-","-","3","-","-","-","76"
"2011","brisbanel","Austin, Matt","12","7","5","5","-","-","3","-","-","-","79"
"2011","brisbanel","Austin, Matt","13","","","","","","","","","",""
"2011","brisbanel","Austin, Matt","14","","","","","","","","","",""
"2011","brisbanel","Austin, Matt","15","","","","","","","","","",""
"2011","brisbanel","Austin, Matt","16","","","","","","","","","",""
"2011","brisbanel","Austin, Matt","17","","","","","","","","","",""
"2011","brisbanel","Austin, Matt","18","","","","","","","","","",""
"2011","brisbanel","Austin, Matt","20","","","","","","","","","",""
"2011","brisbanel","Austin, Matt","21","","","","","","","","","",""
"2011","brisbanel","Austin, Matt","22","","","","","","","","","",""
"2011","brisbanel","Austin, Matt","23","","","","","","","","","",""
"2011","brisbanel","Austin, Matt","24","","","","","","","","","",""
"2011","brisbanel","Banfield, Todd","1","4","1","3","1","1","1","2","-","-","85"
"2011","brisbanel","Banfield, Todd","2","3","2","5","1","1","6","-","-","-","85"
"2011","brisbanel","Banfield, Todd","3","7","5","4","-","-","5","2","-","-","88"
"2011","brisbanel","Banfield, Todd","5","5","1","3","-","2","9","-","-","2","81"
"2011","brisbanel","Banfield, Todd","6","5","2","6","-","1","3","1","-","1","77"
"2011","brisbanel","Banfield, Todd","7","9","2","4","-","1","4","2","-","2","88"
"2011","brisbanel","Banfield, Todd","8","7","2","4","1","-","4","-","-","1","86"
"2011","brisbanel","Banfield, Todd","9","8","-","8","-","4","5","1","-","-","87"
"2011","brisbanel","Banfield, Todd","10","8","5","4","-","-","3","3","-","1","80"
"2011","brisbanel","Banfield, Todd","11","7","5","2","-","2","3","2","-","-","79"
"2011","brisbanel","Banfield, Todd","12","5","1","3","-","1","4","-","-","2","85"
"2011","brisbanel","Banfield, Todd","13","8","5","5","1","1","5","2","-","1","70"
"2011","brisbanel","Banfield, Todd","14","","","","","","","","","",""
"2011","brisbanel","Banfield, Todd","15","","","","","","","","","",""
