"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2013","padelaide","Blee, Nathan","1","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","2","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","3","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","4","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","5","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","6","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","7","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","8","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","9","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","10","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","12","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","13","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","14","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","15","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","16","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","17","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","18","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","19","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","20","9","4","9","2","1","5","-","-","-","91"
"2013","padelaide","Blee, Nathan","21","3","3","8","1","-","-","-","-","-","80"
"2013","padelaide","Blee, Nathan","22","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","23","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","EF","","","","","","","","","",""
"2013","padelaide","Blee, Nathan","SF","","","","","","","","","",""
"2013","padelaide","Boak, Travis","1","19","3","7","2","3","6","-","-","1","83"
"2013","padelaide","Boak, Travis","2","17","7","10","2","4","5","1","-","-","85"
"2013","padelaide","Boak, Travis","3","18","4","12","2","1","2","3","-","1","79"
"2013","padelaide","Boak, Travis","4","20","10","10","-","2","1","-","-","-","84"
"2013","padelaide","Boak, Travis","5","11","4","9","-","-","4","2","-","-","80"
"2013","padelaide","Boak, Travis","6","19","4","11","3","2","5","-","-","-","82"
"2013","padelaide","Boak, Travis","7","14","1","10","-","3","7","-","-","-","75"
"2013","padelaide","Boak, Travis","8","12","2","6","-","1","3","1","-","1","83"
"2013","padelaide","Boak, Travis","9","11","6","17","1","1","6","-","-","2","81"
"2013","padelaide","Boak, Travis","10","8","1","6","1","1","6","1","-","1","81"
"2013","padelaide","Boak, Travis","12","18","8","11","1","-","1","3","-","-","82"
"2013","padelaide","Boak, Travis","13","","","","","","","","","",""
"2013","padelaide","Boak, Travis","14","18","3","11","1","-","5","1","-","-","78"
"2013","padelaide","Boak, Travis","15","11","6","12","-","1","5","-","-","2","82"
"2013","padelaide","Boak, Travis","16","13","2","21","-","-","4","1","-","-","83"
"2013","padelaide","Boak, Travis","17","4","-","14","-","1","3","-","-","-","78"
"2013","padelaide","Boak, Travis","18","14","5","13","-","1","6","-","-","1","76"
"2013","padelaide","Boak, Travis","19","13","3","16","2","-","3","-","-","-","78"
"2013","padelaide","Boak, Travis","20","15","9","15","-","2","3","1","-","1","79"
"2013","padelaide","Boak, Travis","21","19","9","16","-","1","4","3","-","1","77"
"2013","padelaide","Boak, Travis","22","8","-","10","-","1","5","-","1","-","81"
"2013","padelaide","Boak, Travis","23","15","4","7","-","1","4","1","-","-","72"
"2013","padelaide","Boak, Travis","EF","9","3","5","-","1","3","2","-","1","77"
"2013","padelaide","Boak, Travis","SF","9","5","17","1","1","5","-","-","1","80"
"2013","padelaide","Broadbent, Matthew","1","9","4","5","1","1","2","-","-","-","84"
"2013","padelaide","Broadbent, Matthew","2","12","6","7","-","2","1","2","-","1","84"
"2013","padelaide","Broadbent, Matthew","3","15","4","6","-","1","3","1","-","1","80"
"2013","padelaide","Broadbent, Matthew","4","9","3","10","-","-","6","-","-","-","83"
"2013","padelaide","Broadbent, Matthew","5","11","5","4","-","-","3","1","-","-","77"
"2013","padelaide","Broadbent, Matthew","6","9","2","5","3","-","1","1","1","-","82"
"2013","padelaide","Broadbent, Matthew","7","6","4","10","1","1","3","1","-","1","83"
"2013","padelaide","Broadbent, Matthew","8","9","4","4","1","-","5","-","-","-","83"
"2013","padelaide","Broadbent, Matthew","9","5","-","5","-","-","-","-","-","-","33"
"2013","padelaide","Broadbent, Matthew","10","7","2","5","1","-","6","-","-","-","86"
"2013","padelaide","Broadbent, Matthew","12","11","3","10","-","1","2","-","-","-","89"
"2013","padelaide","Broadbent, Matthew","13","18","10","5","-","-","3","1","-","3","76"
"2013","padelaide","Broadbent, Matthew","14","22","7","12","-","1","1","-","-","2","87"
"2013","padelaide","Broadbent, Matthew","15","12","3","3","-","-","2","-","-","-","85"
"2013","padelaide","Broadbent, Matthew","16","10","2","10","-","1","1","-","-","-","90"
"2013","padelaide","Broadbent, Matthew","17","20","5","5","1","1","1","-","-","-","88"
"2013","padelaide","Broadbent, Matthew","18","17","3","5","-","1","1","-","-","-","87"
"2013","padelaide","Broadbent, Matthew","19","10","3","3","1","-","2","-","-","-","94"
"2013","padelaide","Broadbent, Matthew","20","7","2","5","1","-","1","-","-","-","90"
"2013","padelaide","Broadbent, Matthew","21","20","7","6","-","1","2","-","-","2","90"
"2013","padelaide","Broadbent, Matthew","22","8","5","9","1","-","3","-","-","-","84"
"2013","padelaide","Broadbent, Matthew","23","13","5","8","-","-","4","-","-","1","92"
"2013","padelaide","Broadbent, Matthew","EF","12","2","4","-","1","-","-","-","1","88"
"2013","padelaide","Broadbent, Matthew","SF","13","2","10","1","-","1","1","-","-","84"
