"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2009","fremantle","Ballantyne, Hayden","1","","","","","","","","","",""
"2009","fremantle","Ballantyne, Hayden","2","","","","","","","","","",""
"2009","fremantle","Ballantyne, Hayden","3","","","","","","","","","",""
"2009","fremantle","Ballantyne, Hayden","4","","","","","","","","","",""
"2009","fremantle","Ballantyne, Hayden","5","","","","","","","","","",""
"2009","fremantle","Ballantyne, Hayden","6","","","","","","","","","",""
"2009","fremantle","Ballantyne, Hayden","7","","","","","","","","","",""
"2009","fremantle","Ballantyne, Hayden","8","","","","","","","","","",""
"2009","fremantle","Ballantyne, Hayden","9","","","","","","","","","",""
"2009","fremantle","Ballantyne, Hayden","10","","","","","","","","","",""
"2009","fremantle","Ballantyne, Hayden","11","","","","","","","","","",""
"2009","fremantle","Ballantyne, Hayden","12","","","","","","","","","",""
"2009","fremantle","Ballantyne, Hayden","13","4","3","4","1","-","-","-","-","-","78"
"2009","fremantle","Ballantyne, Hayden","14","13","6","1","-","1","1","3","-","3","76"
"2009","fremantle","Ballantyne, Hayden","15","6","2","4","-","-","-","-","-","-","69"
"2009","fremantle","Ballantyne, Hayden","16","8","1","4","-","3","2","-","-","1","91"
"2009","fremantle","Ballantyne, Hayden","17","10","2","4","1","1","3","1","-","-","88"
"2009","fremantle","Ballantyne, Hayden","18","8","5","2","1","-","3","1","-","3","84"
"2009","fremantle","Ballantyne, Hayden","19","","","","","","","","","",""
"2009","fremantle","Ballantyne, Hayden","20","","","","","","","","","",""
"2009","fremantle","Ballantyne, Hayden","21","9","5","2","2","3","1","4","-","2","80"
"2009","fremantle","Ballantyne, Hayden","22","6","1","2","-","3","4","1","-","-","80"
"2009","fremantle","Bradley, Kepler","1","5","4","10","1","1","-","-","6","-","74"
"2009","fremantle","Bradley, Kepler","2","7","5","7","2","-","2","-","3","-","60"
"2009","fremantle","Bradley, Kepler","3","5","2","2","-","2","-","-","4","-","41"
"2009","fremantle","Bradley, Kepler","4","4","4","7","2","1","1","-","6","-","67"
"2009","fremantle","Bradley, Kepler","5","","","","","","","","","",""
"2009","fremantle","Bradley, Kepler","6","","","","","","","","","",""
"2009","fremantle","Bradley, Kepler","7","","","","","","","","","",""
"2009","fremantle","Bradley, Kepler","8","","","","","","","","","",""
"2009","fremantle","Bradley, Kepler","9","","","","","","","","","",""
"2009","fremantle","Bradley, Kepler","10","","","","","","","","","",""
"2009","fremantle","Bradley, Kepler","11","9","3","12","-","3","4","-","8","-","87"
"2009","fremantle","Bradley, Kepler","12","6","3","10","-","2","2","-","1","-","48"
"2009","fremantle","Bradley, Kepler","13","","","","","","","","","",""
"2009","fremantle","Bradley, Kepler","14","4","7","8","1","-","1","1","-","-","83"
"2009","fremantle","Bradley, Kepler","15","6","5","12","-","-","-","-","1","-","60"
"2009","fremantle","Bradley, Kepler","16","9","5","5","2","2","1","2","25","-","75"
"2009","fremantle","Bradley, Kepler","17","4","2","5","1","1","1","-","-","3","91"
"2009","fremantle","Bradley, Kepler","18","6","6","6","-","-","1","2","5","1","77"
"2009","fremantle","Bradley, Kepler","19","11","8","6","1","2","3","1","5","3","79"
"2009","fremantle","Bradley, Kepler","20","7","7","6","-","-","2","1","4","-","62"
"2009","fremantle","Bradley, Kepler","21","12","6","13","-","-","2","1","4","-","71"
"2009","fremantle","Bradley, Kepler","22","12","7","3","2","1","1","1","3","-","77"
"2009","fremantle","Broughton, Greg","1","","","","","","","","","",""
"2009","fremantle","Broughton, Greg","2","","","","","","","","","",""
"2009","fremantle","Broughton, Greg","3","4","2","15","-","1","3","-","-","-","75"
"2009","fremantle","Broughton, Greg","4","","","","","","","","","",""
"2009","fremantle","Broughton, Greg","5","","","","","","","","","",""
"2009","fremantle","Broughton, Greg","6","","","","","","","","","",""
"2009","fremantle","Broughton, Greg","7","","","","","","","","","",""
"2009","fremantle","Broughton, Greg","8","3","3","13","1","2","4","-","-","-","60"
"2009","fremantle","Broughton, Greg","9","","","","","","","","","",""
"2009","fremantle","Broughton, Greg","10","16","11","7","1","-","3","-","-","1","89"
"2009","fremantle","Broughton, Greg","11","7","4","15","-","1","1","-","-","-","90"
"2009","fremantle","Broughton, Greg","12","17","11","12","2","-","5","-","-","-","91"
"2009","fremantle","Broughton, Greg","13","10","4","10","1","1","5","-","-","-","91"
"2009","fremantle","Broughton, Greg","14","17","8","14","-","3","2","-","-","-","95"
"2009","fremantle","Broughton, Greg","15","9","8","21","1","2","7","-","-","-","95"
"2009","fremantle","Broughton, Greg","16","8","2","11","-","-","3","-","-","-","100"
"2009","fremantle","Broughton, Greg","17","9","6","15","-","2","4","-","-","-","96"
"2009","fremantle","Broughton, Greg","18","18","11","15","-","-","3","-","-","-","98"
"2009","fremantle","Broughton, Greg","19","14","11","23","1","-","1","1","-","-","98"
"2009","fremantle","Broughton, Greg","20","8","4","12","-","-","1","-","-","-","90"
"2009","fremantle","Broughton, Greg","21","9","8","5","2","1","2","-","-","1","91"
"2009","fremantle","Broughton, Greg","22","4","2","3","-","1","3","1","-","-","60"
"2009","fremantle","Browne, Andrew","1","7","2","6","1","1","7","-","-","2","68"
"2009","fremantle","Browne, Andrew","2","4","3","7","-","1","2","-","-","-","68"
"2009","fremantle","Browne, Andrew","3","","","","","","","","","",""
"2009","fremantle","Browne, Andrew","4","","","","","","","","","",""
"2009","fremantle","Browne, Andrew","5","","","","","","","","","",""
"2009","fremantle","Browne, Andrew","6","","","","","","","","","",""
"2009","fremantle","Browne, Andrew","7","","","","","","","","","",""
"2009","fremantle","Browne, Andrew","8","","","","","","","","","",""
"2009","fremantle","Browne, Andrew","9","","","","","","","","","",""
"2009","fremantle","Browne, Andrew","10","","","","","","","","","",""
"2009","fremantle","Browne, Andrew","11","","","","","","","","","",""
"2009","fremantle","Browne, Andrew","12","","","","","","","","","",""
"2009","fremantle","Browne, Andrew","13","","","","","","","","","",""
"2009","fremantle","Browne, Andrew","14","","","","","","","","","",""
"2009","fremantle","Browne, Andrew","15","","","","","","","","","",""
"2009","fremantle","Browne, Andrew","16","","","","","","","","","",""
"2009","fremantle","Browne, Andrew","17","","","","","","","","","",""
"2009","fremantle","Browne, Andrew","18","","","","","","","","","",""
"2009","fremantle","Browne, Andrew","19","","","","","","","","","",""
"2009","fremantle","Browne, Andrew","20","","","","","","","","","",""
"2009","fremantle","Browne, Andrew","21","","","","","","","","","",""
"2009","fremantle","Browne, Andrew","22","","","","","","","","","",""
"2009","fremantle","Campbell, Adam","1","","","","","","","","","",""
"2009","fremantle","Campbell, Adam","2","","","","","","","","","",""
"2009","fremantle","Campbell, Adam","3","","","","","","","","","",""
"2009","fremantle","Campbell, Adam","4","","","","","","","","","",""
"2009","fremantle","Campbell, Adam","5","","","","","","","","","",""
"2009","fremantle","Campbell, Adam","6","","","","","","","","","",""
"2009","fremantle","Campbell, Adam","7","","","","","","","","","",""
"2009","fremantle","Campbell, Adam","8","","","","","","","","","",""
"2009","fremantle","Campbell, Adam","9","","","","","","","","","",""
"2009","fremantle","Campbell, Adam","10","","","","","","","","","",""
"2009","fremantle","Campbell, Adam","11","1","1","1","-","-","-","-","-","1","18"
"2009","fremantle","Campbell, Adam","12","4","2","3","-","-","3","-","-","-","62"
"2009","fremantle","Campbell, Adam","13","","","","","","","","","",""
"2009","fremantle","Campbell, Adam","14","","","","","","","","","",""
"2009","fremantle","Campbell, Adam","15","","","","","","","","","",""
"2009","fremantle","Campbell, Adam","16","5","2","2","1","-","2","1","-","1","82"
"2009","fremantle","Campbell, Adam","17","","","","","","","","","",""
"2009","fremantle","Campbell, Adam","18","","","","","","","","","",""
"2009","fremantle","Campbell, Adam","19","","","","","","","","","",""
"2009","fremantle","Campbell, Adam","20","","","","","","","","","",""
"2009","fremantle","Campbell, Adam","21","","","","","","","","","",""
"2009","fremantle","Campbell, Adam","22","","","","","","","","","",""
"2009","fremantle","Clarke, Zac","1","","","","","","","","","",""
"2009","fremantle","Clarke, Zac","2","","","","","","","","","",""
"2009","fremantle","Clarke, Zac","3","","","","","","","","","",""
"2009","fremantle","Clarke, Zac","4","","","","","","","","","",""
"2009","fremantle","Clarke, Zac","5","","","","","","","","","",""
