"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2010","swans","Barlow, Ed","1","","","","","","","","","",""
"2010","swans","Barlow, Ed","2","","","","","","","","","",""
"2010","swans","Barlow, Ed","3","","","","","","","","","",""
"2010","swans","Barlow, Ed","4","","","","","","","","","",""
"2010","swans","Barlow, Ed","5","","","","","","","","","",""
"2010","swans","Barlow, Ed","6","","","","","","","","","",""
"2010","swans","Barlow, Ed","7","5","2","6","2","1","3","1","-","-","79"
"2010","swans","Barlow, Ed","8","","","","","","","","","",""
"2010","swans","Barlow, Ed","9","","","","","","","","","",""
"2010","swans","Barlow, Ed","10","","","","","","","","","",""
"2010","swans","Barlow, Ed","11","","","","","","","","","",""
"2010","swans","Barlow, Ed","12","","","","","","","","","",""
"2010","swans","Barlow, Ed","13","","","","","","","","","",""
"2010","swans","Barlow, Ed","14","","","","","","","","","",""
"2010","swans","Barlow, Ed","15","","","","","","","","","",""
"2010","swans","Barlow, Ed","16","","","","","","","","","",""
"2010","swans","Barlow, Ed","17","","","","","","","","","",""
"2010","swans","Barlow, Ed","18","","","","","","","","","",""
"2010","swans","Barlow, Ed","19","","","","","","","","","",""
"2010","swans","Barlow, Ed","20","","","","","","","","","",""
"2010","swans","Barlow, Ed","21","","","","","","","","","",""
"2010","swans","Barlow, Ed","22","","","","","","","","","",""
"2010","swans","Barlow, Ed","EF","","","","","","","","","",""
"2010","swans","Barlow, Ed","SF","","","","","","","","","",""
"2010","swans","Bevan, Paul","1","","","","","","","","","",""
"2010","swans","Bevan, Paul","2","","","","","","","","","",""
"2010","swans","Bevan, Paul","3","","","","","","","","","",""
"2010","swans","Bevan, Paul","4","","","","","","","","","",""
"2010","swans","Bevan, Paul","5","","","","","","","","","",""
"2010","swans","Bevan, Paul","6","","","","","","","","","",""
"2010","swans","Bevan, Paul","7","","","","","","","","","",""
"2010","swans","Bevan, Paul","8","7","4","2","1","-","4","-","-","1","100"
"2010","swans","Bevan, Paul","9","3","4","8","2","-","1","-","-","-","100"
"2010","swans","Bevan, Paul","10","","","","","","","","","",""
"2010","swans","Bevan, Paul","11","4","3","4","-","1","4","2","-","-","75"
"2010","swans","Bevan, Paul","12","9","8","6","-","-","1","-","-","-","89"
"2010","swans","Bevan, Paul","13","8","5","7","-","1","-","-","-","-","90"
"2010","swans","Bevan, Paul","14","","","","","","","","","",""
"2010","swans","Bevan, Paul","15","9","8","9","1","1","5","1","-","1","83"
"2010","swans","Bevan, Paul","16","13","9","12","-","2","2","-","-","1","88"
"2010","swans","Bevan, Paul","17","9","4","5","-","1","3","-","-","-","96"
"2010","swans","Bevan, Paul","18","8","4","9","-","-","-","-","-","1","92"
"2010","swans","Bevan, Paul","19","11","8","6","1","-","3","-","-","-","89"
"2010","swans","Bevan, Paul","20","13","9","5","-","-","1","1","-","2","91"
"2010","swans","Bevan, Paul","21","9","5","5","2","2","3","2","-","2","94"
"2010","swans","Bevan, Paul","22","10","6","8","1","1","3","-","-","-","87"
"2010","swans","Bevan, Paul","EF","7","1","1","2","-","5","3","-","1","77"
"2010","swans","Bevan, Paul","SF","","","","","","","","","",""
"2010","swans","Bird, Craig","1","","","","","","","","","",""
"2010","swans","Bird, Craig","2","","","","","","","","","",""
"2010","swans","Bird, Craig","3","","","","","","","","","",""
"2010","swans","Bird, Craig","4","","","","","","","","","",""
"2010","swans","Bird, Craig","5","","","","","","","","","",""
"2010","swans","Bird, Craig","6","","","","","","","","","",""
"2010","swans","Bird, Craig","7","","","","","","","","","",""
"2010","swans","Bird, Craig","8","","","","","","","","","",""
"2010","swans","Bird, Craig","9","","","","","","","","","",""
"2010","swans","Bird, Craig","10","","","","","","","","","",""
"2010","swans","Bird, Craig","11","9","2","6","-","1","2","-","-","-","70"
"2010","swans","Bird, Craig","12","9","7","12","1","1","2","-","-","-","83"
"2010","swans","Bird, Craig","13","6","4","8","-","-","4","1","-","-","82"
"2010","swans","Bird, Craig","14","11","1","8","1","-","3","-","-","-","71"
"2010","swans","Bird, Craig","15","","","","","","","","","",""
"2010","swans","Bird, Craig","16","","","","","","","","","",""
"2010","swans","Bird, Craig","17","","","","","","","","","",""
"2010","swans","Bird, Craig","18","","","","","","","","","",""
"2010","swans","Bird, Craig","19","","","","","","","","","",""
"2010","swans","Bird, Craig","20","","","","","","","","","",""
