"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2014","adelaide","Betts, Eddie","1","8","2","8","-","-","4","2","-","1","88"
"2014","adelaide","Betts, Eddie","2","8","4","1","1","2","5","4","-","1","87"
"2014","adelaide","Betts, Eddie","3","8","3","3","1","-","1","1","-","1","97"
"2014","adelaide","Betts, Eddie","4","8","2","6","-","-","4","1","-","1","89"
"2014","adelaide","Betts, Eddie","5","4","1","5","-","-","3","1","-","1","93"
"2014","adelaide","Betts, Eddie","6","4","2","7","-","-","2","2","-","-","84"
"2014","adelaide","Betts, Eddie","7","3","3","5","2","-","3","-","-","2","90"
"2014","adelaide","Betts, Eddie","9","8","4","7","-","1","8","1","-","1","88"
"2014","adelaide","Betts, Eddie","10","8","2","5","-","1","4","4","-","1","86"
"2014","adelaide","Betts, Eddie","11","8","1","5","1","-","1","2","-","3","84"
"2014","adelaide","Betts, Eddie","12","5","2","4","2","1","6","-","-","1","91"
"2014","adelaide","Betts, Eddie","13","7","1","6","2","3","4","3","-","1","87"
"2014","adelaide","Betts, Eddie","14","11","5","10","3","-","1","3","-","2","86"
"2014","adelaide","Betts, Eddie","15","13","2","6","-","2","1","4","-","2","85"
"2014","adelaide","Betts, Eddie","16","9","4","6","1","1","2","5","-","1","86"
"2014","adelaide","Betts, Eddie","17","3","-","4","-","-","5","1","-","-","80"
"2014","adelaide","Betts, Eddie","18","7","2","3","-","1","2","2","-","1","83"
"2014","adelaide","Betts, Eddie","19","10","1","4","-","1","6","3","-","-","87"
"2014","adelaide","Betts, Eddie","20","7","3","10","-","2","4","3","-","1","95"
"2014","adelaide","Betts, Eddie","21","6","-","6","3","1","2","2","-","-","85"
"2014","adelaide","Betts, Eddie","22","11","4","6","-","2","4","2","-","-","87"
"2014","adelaide","Betts, Eddie","23","11","5","6","-","1","2","5","-","1","92"
"2014","adelaide","Brown, Luke","1","13","4","7","-","1","4","-","-","-","82"
"2014","adelaide","Brown, Luke","2","8","2","5","-","2","3","-","-","-","91"
"2014","adelaide","Brown, Luke","3","10","5","8","-","-","-","-","-","1","94"
"2014","adelaide","Brown, Luke","4","7","5","10","-","-","4","1","-","-","82"
"2014","adelaide","Brown, Luke","5","6","2","10","1","2","1","-","-","-","86"
"2014","adelaide","Brown, Luke","6","7","4","8","-","2","2","-","-","-","87"
"2014","adelaide","Brown, Luke","7","2","1","12","-","-","1","-","-","-","86"
"2014","adelaide","Brown, Luke","9","4","1","6","-","-","2","-","-","-","82"
"2014","adelaide","Brown, Luke","10","9","5","6","-","2","3","-","-","-","79"
"2014","adelaide","Brown, Luke","11","8","3","5","-","-","4","-","-","-","82"
"2014","adelaide","Brown, Luke","12","5","2","6","-","-","-","-","-","-","87"
"2014","adelaide","Brown, Luke","13","7","5","3","1","-","2","-","-","-","90"
"2014","adelaide","Brown, Luke","14","8","2","4","-","1","3","-","-","-","78"
"2014","adelaide","Brown, Luke","15","1","-","6","-","-","2","-","-","-","79"
"2014","adelaide","Brown, Luke","16","9","2","9","-","-","4","-","-","-","90"
"2014","adelaide","Brown, Luke","17","7","1","12","2","-","5","-","-","-","88"
"2014","adelaide","Brown, Luke","18","6","2","4","-","1","3","-","-","-","87"
"2014","adelaide","Brown, Luke","19","4","1","6","-","1","1","-","-","-","89"
"2014","adelaide","Brown, Luke","20","2","1","2","1","-","-","-","-","-","89"
"2014","adelaide","Brown, Luke","21","3","2","6","-","1","3","-","-","-","75"
"2014","adelaide","Brown, Luke","22","3","1","4","-","-","5","-","-","-","90"
"2014","adelaide","Brown, Luke","23","9","4","9","-","-","2","-","-","-","67"
"2014","adelaide","Cameron, Charlie","1","","","","","","","","","",""
"2014","adelaide","Cameron, Charlie","2","","","","","","","","","",""
"2014","adelaide","Cameron, Charlie","3","","","","","","","","","",""
"2014","adelaide","Cameron, Charlie","4","","","","","","","","","",""
"2014","adelaide","Cameron, Charlie","5","","","","","","","","","",""
"2014","adelaide","Cameron, Charlie","6","","","","","","","","","",""
"2014","adelaide","Cameron, Charlie","7","","","","","","","","","",""
"2014","adelaide","Cameron, Charlie","9","6","1","7","-","1","5","1","-","-","78"
"2014","adelaide","Cameron, Charlie","10","4","-","3","-","-","3","1","-","1","79"
"2014","adelaide","Cameron, Charlie","11","5","1","1","1","-","4","-","-","2","73"
"2014","adelaide","Cameron, Charlie","12","6","3","3","1","-","3","3","-","1","81"
"2014","adelaide","Cameron, Charlie","13","","","","","","","","","",""
"2014","adelaide","Cameron, Charlie","14","","","","","","","","","",""
"2014","adelaide","Cameron, Charlie","15","","","","","","","","","",""
"2014","adelaide","Cameron, Charlie","16","","","","","","","","","",""
"2014","adelaide","Cameron, Charlie","17","","","","","","","","","",""
"2014","adelaide","Cameron, Charlie","18","","","","","","","","","",""
"2014","adelaide","Cameron, Charlie","19","","","","","","","","","",""
"2014","adelaide","Cameron, Charlie","20","6","2","7","1","1","2","1","-","3","82"
"2014","adelaide","Cameron, Charlie","21","3","1","3","1","2","6","1","-","1","79"
"2014","adelaide","Cameron, Charlie","22","6","3","2","1","-","1","2","-","2","75"
"2014","adelaide","Cameron, Charlie","23","","","","","","","","","",""
"2014","adelaide","Crouch, Brad","1","5","1","7","1","1","5","-","-","-","56"
"2014","adelaide","Crouch, Brad","2","16","5","7","1","-","5","-","-","2","69"
"2014","adelaide","Crouch, Brad","3","","","","","","","","","",""
"2014","adelaide","Crouch, Brad","4","","","","","","","","","",""
"2014","adelaide","Crouch, Brad","5","","","","","","","","","",""
"2014","adelaide","Crouch, Brad","6","","","","","","","","","",""
"2014","adelaide","Crouch, Brad","7","","","","","","","","","",""
"2014","adelaide","Crouch, Brad","9","","","","","","","","","",""
"2014","adelaide","Crouch, Brad","10","","","","","","","","","",""
"2014","adelaide","Crouch, Brad","11","","","","","","","","","",""
"2014","adelaide","Crouch, Brad","12","","","","","","","","","",""
