"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2015","westcoast","Barrass, Tom","1","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","2","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","3","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","4","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","5","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","6","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","7","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","8","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","9","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","10","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","11","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","12","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","14","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","15","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","16","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","17","7","5","8","-","1","1","-","-","-","85"
"2015","westcoast","Barrass, Tom","18","8","6","3","-","-","1","-","-","-","77"
"2015","westcoast","Barrass, Tom","19","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","20","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","21","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","22","7","6","4","-","2","-","-","-","-","90"
"2015","westcoast","Barrass, Tom","23","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","QF","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","PF","","","","","","","","","",""
"2015","westcoast","Barrass, Tom","GF","","","","","","","","","",""
"2015","westcoast","Bennell, Jamie","1","","","","","","","","","",""
"2015","westcoast","Bennell, Jamie","2","7","2","4","-","-","3","-","-","-","81"
"2015","westcoast","Bennell, Jamie","3","","","","","","","","","",""
"2015","westcoast","Bennell, Jamie","4","","","","","","","","","",""
"2015","westcoast","Bennell, Jamie","5","12","5","5","1","3","3","-","-","-","81"
"2015","westcoast","Bennell, Jamie","6","5","4","1","-","-","-","-","-","-","74"
"2015","westcoast","Bennell, Jamie","7","6","6","6","-","-","3","-","-","-","91"
"2015","westcoast","Bennell, Jamie","8","2","-","3","-","-","2","-","-","-","54"
"2015","westcoast","Bennell, Jamie","9","5","2","3","1","-","-","-","-","-","65"
"2015","westcoast","Bennell, Jamie","10","","","","","","","","","",""
"2015","westcoast","Bennell, Jamie","11","","","","","","","","","",""
"2015","westcoast","Bennell, Jamie","12","","","","","","","","","",""
"2015","westcoast","Bennell, Jamie","14","","","","","","","","","",""
"2015","westcoast","Bennell, Jamie","15","","","","","","","","","",""
"2015","westcoast","Bennell, Jamie","16","","","","","","","","","",""
"2015","westcoast","Bennell, Jamie","17","","","","","","","","","",""
"2015","westcoast","Bennell, Jamie","18","","","","","","","","","",""
"2015","westcoast","Bennell, Jamie","19","","","","","","","","","",""
"2015","westcoast","Bennell, Jamie","20","6","3","4","1","1","2","-","-","-","93"
"2015","westcoast","Bennell, Jamie","21","7","1","9","-","-","-","-","-","-","83"
"2015","westcoast","Bennell, Jamie","22","6","2","4","1","-","2","-","-","-","86"
"2015","westcoast","Bennell, Jamie","23","","","","","","","","","",""
