"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2010","brisbanel","Adcock, Jed","1","5","3","3","-","-","-","-","-","-","53"
"2010","brisbanel","Adcock, Jed","2","5","2","7","-","-","1","-","-","-","31"
"2010","brisbanel","Adcock, Jed","3","","","","","","","","","",""
"2010","brisbanel","Adcock, Jed","4","","","","","","","","","",""
"2010","brisbanel","Adcock, Jed","5","","","","","","","","","",""
"2010","brisbanel","Adcock, Jed","6","","","","","","","","","",""
"2010","brisbanel","Adcock, Jed","7","11","4","7","-","-","1","-","-","-","82"
"2010","brisbanel","Adcock, Jed","8","4","2","9","-","-","3","-","-","-","82"
"2010","brisbanel","Adcock, Jed","9","11","8","9","-","-","4","-","-","-","89"
"2010","brisbanel","Adcock, Jed","10","","","","","","","","","",""
"2010","brisbanel","Adcock, Jed","11","","","","","","","","","",""
"2010","brisbanel","Adcock, Jed","12","","","","","","","","","",""
"2010","brisbanel","Adcock, Jed","13","","","","","","","","","",""
"2010","brisbanel","Adcock, Jed","14","","","","","","","","","",""
"2010","brisbanel","Adcock, Jed","15","","","","","","","","","",""
"2010","brisbanel","Adcock, Jed","16","","","","","","","","","",""
"2010","brisbanel","Adcock, Jed","17","","","","","","","","","",""
"2010","brisbanel","Adcock, Jed","18","","","","","","","","","",""
"2010","brisbanel","Adcock, Jed","19","10","6","7","1","-","3","-","-","-","79"
"2010","brisbanel","Adcock, Jed","20","5","3","10","-","2","3","-","-","-","87"
"2010","brisbanel","Adcock, Jed","21","10","5","6","1","2","6","1","1","-","88"
"2010","brisbanel","Adcock, Jed","22","12","6","8","-","1","1","1","-","1","92"
"2010","brisbanel","Austin, Matt","1","","","","","","","","","",""
"2010","brisbanel","Austin, Matt","2","","","","","","","","","",""
"2010","brisbanel","Austin, Matt","3","","","","","","","","","",""
"2010","brisbanel","Austin, Matt","4","","","","","","","","","",""
"2010","brisbanel","Austin, Matt","5","","","","","","","","","",""
"2010","brisbanel","Austin, Matt","6","3","-","4","-","2","3","-","-","-","80"
"2010","brisbanel","Austin, Matt","7","5","2","9","-","-","1","-","-","1","80"
"2010","brisbanel","Austin, Matt","8","-","2","6","-","-","2","-","-","-","68"
"2010","brisbanel","Austin, Matt","9","","","","","","","","","",""
"2010","brisbanel","Austin, Matt","10","","","","","","","","","",""
"2010","brisbanel","Austin, Matt","11","","","","","","","","","",""
"2010","brisbanel","Austin, Matt","12","","","","","","","","","",""
"2010","brisbanel","Austin, Matt","13","","","","","","","","","",""
"2010","brisbanel","Austin, Matt","14","","","","","","","","","",""
"2010","brisbanel","Austin, Matt","15","","","","","","","","","",""
"2010","brisbanel","Austin, Matt","16","","","","","","","","","",""
"2010","brisbanel","Austin, Matt","17","","","","","","","","","",""
"2010","brisbanel","Austin, Matt","18","","","","","","","","","",""
"2010","brisbanel","Austin, Matt","19","","","","","","","","","",""
"2010","brisbanel","Austin, Matt","20","","","","","","","","","",""
"2010","brisbanel","Austin, Matt","21","","","","","","","","","",""
"2010","brisbanel","Austin, Matt","22","","","","","","","","","",""
"2010","brisbanel","Banfield, Todd","1","11","6","6","-","1","3","1","-","-","86"
"2010","brisbanel","Banfield, Todd","2","7","4","4","1","-","-","2","-","1","85"
"2010","brisbanel","Banfield, Todd","3","9","1","5","-","1","6","1","-","2","82"
"2010","brisbanel","Banfield, Todd","4","6","4","6","1","2","4","2","-","1","82"
"2010","brisbanel","Banfield, Todd","5","5","1","3","-","2","7","-","-","2","78"
"2010","brisbanel","Banfield, Todd","6","10","4","5","1","1","5","3","-","2","81"
"2010","brisbanel","Banfield, Todd","7","7","4","3","2","-","3","2","-","-","80"
"2010","brisbanel","Banfield, Todd","8","5","2","1","-","1","4","-","-","1","78"
"2010","brisbanel","Banfield, Todd","9","9","5","5","-","3","8","2","-","2","72"
"2010","brisbanel","Banfield, Todd","10","7","5","3","-","1","3","2","-","2","84"
"2010","brisbanel","Banfield, Todd","11","5","5","1","-","-","2","-","-","-","81"
"2010","brisbanel","Banfield, Todd","12","11","5","5","-","-","-","-","-","1","74"
"2010","brisbanel","Banfield, Todd","13","11","6","6","-","4","4","2","-","1","82"
"2010","brisbanel","Banfield, Todd","14","5","2","3","-","1","2","2","-","2","81"
"2010","brisbanel","Banfield, Todd","15","7","4","2","1","1","2","-","-","-","90"
"2010","brisbanel","Banfield, Todd","16","2","1","2","-","-","2","-","-","-","81"
"2010","brisbanel","Banfield, Todd","17","6","3","4","-","1","4","1","-","1","72"
"2010","brisbanel","Banfield, Todd","18","3","-","2","1","-","3","1","-","2","85"
